id_evento,id_disciplina,nombre
2431,9,"Art Competitions Mixed Music, Compositions For Solo Or Chorus"
2441,90,Snowboarding Women's Slopestyle
2442,90,Snowboarding Men's Giant Slalom
2443,90,Snowboarding Men's Parallel Giant Slalom
2444,90,Snowboarding Men's Boardercross
2445,90,Snowboarding Men's Parallel Slalom
2458,85,Cross Country Skiing Men's 30 km Skiathlon
2459,34,Cycling Men's 1/4 mile
2460,34,Cycling Men's 1/2 mile
2461,34,Cycling Men's 5 mile
2462,34,Cycling Men's 25 mile
2464,79,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team"
2470,90,Snowboarding Women's Boardercross
2471,79,"Shooting Mixed Running Target, 50 metres"
2478,39,Equestrianism Mixed Hacks And Hunter Combined
2481,34,"Cycling Women's Individual Pursuit, 3,000 metres"
2486,10,Athletics Men's 5 mile
2494,87,Military Ski Patrol Men's Military Ski Patrol
2497,9,"Art Competitions Mixed Literature, Unknown Event"
2498,77,Sailing Mixed 0.5-1 Ton
2510,40,"Equestrianism Men's Vaulting, Individual"
2511,6,Swimming Men's 4 x 250 metres Freestyle Relay
2518,74,Rowing Men's 6-Man Naval Rowing Boats
2519,9,Art Competitions Mixed Music
2536,74,Rowing Men's Coxed Pairs (1 kilometres)
2541,90,Snowboarding Women's Giant Slalom
2543,77,Sailing Mixed 30 metres
2546,90,Snowboarding Men's Slopestyle
2547,74,Rowing Men's Coxed Pairs (1 mile)
2548,9,Art Competitions Mixed Unknown Event
2554,9,"Art Competitions Mixed Music, Instrumental And Chamber"
2555,9,"Art Competitions Mixed Music, Vocals"
2559,34,Cycling Men's 1/3 mile
2561,34,Cycling Men's 2 mile
2562,9,"Art Competitions Mixed Sculpturing, Medals And Plaques"
2565,26,"Canoeing Men's Folding Kayak Doubles, 10 kilometres"
2567,90,Snowboarding Women's Parallel Giant Slalom
2572,90,Snowboarding Women's Parallel Slalom
2578,10,"Athletics Men's 1,500 metres Walk"
2579,10,"Athletics Men's 3 mile, Team"
2581,79,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres"
2582,40,"Equestrianism Men's Vaulting, Team"
2584,79,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres"
2585,6,Swimming Men's 100 Yard Backstroke
2586,6,Swimming Men's 440 Yard Breaststroke
2587,9,"Art Competitions Mixed Literature, Epic Works"
2592,62,Alpinism Mixed Alpinism
2598,10,Athletics Men's 10 mile Walk
2601,77,Sailing Mixed 0-0.5 Ton
2605,79,"Shooting Men's Free Pistol, 25 metres"
2606,79,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres"
2607,79,"Shooting Men's Military Revolver, 20 metres"
2608,79,Shooting Men's Dueling Pistol Au Vise 20 metres
2609,79,"Shooting Men's Dueling Pistol Au Commandement, 25 metres"
2616,9,"Art Competitions Mixed Music, Unknown Event"
2624,10,"Athletics Men's 4 mile, Team"
2627,6,Swimming Men's 50 yard Freestyle
2628,6,Swimming Men's 100 yard Freestyle
2629,6,Swimming Men's 440 yard Freestyle
2631,79,"Shooting Men's Trap, Single Shot, 16 metres"
2632,79,"Shooting Men's Trap, Double Shot, 14 metres"
2634,26,"Canoeing Men's Folding Kayak Singles, 10 kilometres"
2645,9,"Art Competitions Mixed Sculpturing, Reliefs"
2653,8,Archery Men's Unknown Event
2657,104,"Wrestling Men's All-Around, Greco-Roman"
2664,1,Aeronautics Mixed Aeronautics
2665,33,Women's Road Race
2667,45,Men's All-Around
2669,45,Men's Pommel Horse
2671,45,Men's Vault
2674,45,Men's Team
2675,74,Men's Pair Team
2676,16,Men Team
2677,16,Women Team
2678,48,Men Team
2679,74,Lightweight Men's Double Sculls Team
2680,6,Men's 100m Breaststroke
2681,57,Women's Kumite +61kg
2682,104,Men's Greco-Roman 87kg
2683,48,Women Team
2684,46,Group All-Around Team
2686,10,Men's 800m
2687,56,Men -73 kg
2688,79,10m Air Pistol Women
2689,79,10m Air Pistol Mixed Team
2690,79,10m Air Pistol Men
2691,56,Men -81 kg
2692,57,Men's Kumite -75kg
2694,56,Men -66 kg
2695,103,Men's Freestyle 125kg
2697,42,Men Team
2698,95,Women -49kg
2699,10,Men's 3000m Steeplechase
2700,10,Men's Marathon
2701,45,Women's All-Around
2702,45,Women's Vault
2708,22,Men's Heavy (81-91kg)
2709,103,Men's Freestyle 57kg
2710,104,Men's Greco-Roman 130kg
2711,101,Men's 73kg
2712,22,Men's Super Heavy (+91kg)
2715,22,Men's Light (57-63kg)
2716,103,Men's Freestyle 74kg
2718,10,Men's 400m Hurdles
2719,56,Women -52 kg
2720,10,Women's 3000m Steeplechase
2723,4,Women's 3m Springboard
2724,4,Women's Synchronised 3m Springboard Team
2725,12,Men's Singles
2726,6,Men's 100m Freestyle
2728,77,Women's Skiff - 49er  Team
2729,10,Men's 5000m
2730,10,Women's 100m
2733,101,Women's 76kg
2734,49,Men Team
2735,10,Women's 400m
2738,5,Men's 10km
2740,6,Men's 1500m Freestyle
2741,10,Men's 4 x 400m Relay Team
2742,10,4 x 400m Relay Mixed Team
2743,6,Mixed 4 x 100m Medley Relay Team
2744,95,Men -68kg
2746,94,Mixed Doubles Team
2748,104,Men's Greco-Roman 97kg
2749,6,Men's 4 x 100m Freestyle Relay Team
2750,97,Women's Individual
2751,95,Women +67kg
2754,6,Men's 800m Freestyle
2755,42,Women Team
2756,25,Men's Kayak
2757,7,Men Team
2758,74,Men's Eight Team
2759,10,Women's 4 x 100m Relay Team
2760,95,Women -57kg
2761,6,Women's 100m Breaststroke
2763,101,Men's 96kg
2764,103,Women's Freestyle 76kg
2765,10,Men's 100m
2766,103,Women's Freestyle 57kg
2767,103,Women's Freestyle 62kg
2768,46,Individual All-Around
2769,56,Women +78 kg
2770,93,Women
2771,26,Men's Canoe Single 1000m
2772,26,Men's Canoe Double 1000m Team
2773,74,Men's Double Sculls Team
2774,74,Women's Quadruple Sculls Team
2775,77,Men's Two Person Dinghy - 470 Team
2776,10,Women's 1500m
2777,10,Men's 400m
2779,6,Women's 50m Freestyle
2780,56,Women -63 kg
2781,76,Men Team
2782,26,Men's Kayak Single 1000m
2784,103,Men's Freestyle 86kg
2785,100,Men Team
2786,10,Men's 50km Race Walk
2788,4,Women's 10m Platform
2789,4,Women's Synchronised 10m Platform Team
2790,22,Men's Welter (63-69kg)
2791,6,Men's 100m Butterfly
2792,103,Women's Freestyle 68kg
2793,10,"Men's 10,000m"
2794,26,Women's Kayak Single 200m
2795,26,Women's Kayak Single 500m
2796,12,Men's Doubles Team
2798,6,Women's 4 x 100m Freestyle Relay Team
2799,74,Women's Pair Team
2800,104,Men's Greco-Roman 60kg
2801,101,Women's 49kg
2802,104,Men's Greco-Roman 77kg
2803,76,Women Team
2804,10,Men's 4 x 100m Relay Team
2805,79,10m Air Rifle Men
2806,79,50m Rifle 3 Positions Men
2807,45,Women's Team
2808,103,Women's Freestyle 53kg
2809,79,25m Rapid Fire Pistol Men
2811,100,Women Team
2812,22,Women's Welter (64-69kg)
2813,56,Men -60 kg
2814,101,Women's +87kg
2815,103,Men's Freestyle 65kg
2816,26,Men's Kayak Single 200m
2821,104,Men's Greco-Roman 67kg
2822,22,Men's Fly (48-52kg)
2823,97,Men's Individual
2824,97,Mixed Relay Team
2825,95,Men +80kg
2826,49,Women Team
2827,77,Mixed Multihull - Nacra 17 Foiling Team
2828,56,Women -57 kg
2829,74,Women's Eight Team
2831,3,Team
2832,101,Women's 59kg
2833,10,Women's 800m
2834,3,Duet Team
2835,22,Women's Light (57-60kg)
2836,22,Men's Light Heavy (75-81kg)
2839,22,Women's Feather (54-57kg)
2842,22,Men's Feather (52-57kg)
2843,10,Men's 110m Hurdles
2844,101,Men's 81kg
2845,14,Baseball Team
2846,6,Men's 200m Breaststroke
2848,10,Women's 4 x 400m Relay Team
2849,57,Men's Kumite -67kg
2850,33,Men's Road Race
2852,6,Women's 4 x 200m Freestyle Relay Team
2854,6,Women's 100m Butterfly
2855,101,Men's 61kg
2856,74,Lightweight Women's Double Sculls Team
2857,56,Women -48 kg
2858,6,Men's 400m Freestyle
2859,6,Men's 200m Freestyle
2861,22,Men's Middle (69-75kg)
2862,10,Men's 200m
2863,77,Men's Skiff - 49er Team
2864,10,Women's 100m Hurdles
2868,56,Men -90 kg
2871,44,Men's Individual Stroke Play
2874,6,Women's 100m Freestyle
2875,6,Women's 200m Freestyle
2876,6,Women's 4 x 100m Medley Relay Team
2877,5,Women's 10km
2878,10,4 x 400m Relay Mixed
2879,10,Women's 20km Race Walk
2880,93,Men
2881,6,Women's 200m Individual Medley
2882,101,Women's 64kg
2883,10,"Women's 10,000m"
2885,10,Men's 1500m
2886,26,Women's Canoe Single 200m
2887,26,Women's Canoe Double 500m Team
2889,6,Men's 50m Freestyle
2890,6,Men's 200m Individual Medley
2891,6,Men's 4 x 100m Medley Relay Team
2895,101,Men's 67kg
2896,77,Women's One Person Dinghy - Laser Radial
2898,96,Men's Doubles Team
2899,74,Women's Four Team
2900,26,Men's Kayak Double 1000m Team
2901,26,Men's Kayak Four 500m Team
2902,74,Men's Quadruple Sculls Team
2904,74,Women's Double Sculls Team
2908,96,Women's Doubles Team
2910,6,Men's 4 x 200m Freestyle Relay Team
2911,56,Women -70 kg
2913,77,Men's One Person Dinghy - Laser
2916,34,Women's Madison Team
2917,6,Women's 100m Backstroke
2918,4,Men's 3m Springboard
2919,10,Men's 20km Race Walk
2920,26,Women's Kayak Double 500m Team
2921,77,Women's Two Person Dinghy - 470 Team
2922,4,Men's 10m Platform
2924,6,Men's 100m Backstroke
2925,6,Men's 400m Individual Medley
2926,79,10m Air Rifle Women
2927,79,50m Rifle 3 Positions Women
2928,79,10m Air Rifle Mixed Team
2930,95,Men -58kg
2931,79,25m Pistol Women
2932,101,Men's +109kg
2933,44,Women's Individual Stroke Play
2934,77,Men's Windsurfer - RS:X
2935,10,Women's 4 x 100m Relay
2936,6,Men's 200m Backstroke
2937,96,Mixed Doubles Team
2939,6,Women's 200m Butterfly
2944,10,Women's 200m
2947,6,Women's 1500m Freestyle
2948,6,Men's 200m Butterfly
2949,6,Women's 200m Backstroke
2950,57,Women's Kumite -55kg
2953,4,Men's Synchronised 10m Platform Team
2954,6,Women's 400m Individual Medley
2958,56,Men +100 kg
2960,10,Women's 5000m
2963,77,Women's Windsurfer - RS:X
2964,10,Women's 400m Hurdles
2965,6,Women's 200m Breaststroke
2969,6,Women's 800m Freestyle
2973,25,Men's Canoe
2974,74,Men's Four Team
2975,77,Men's One Person Dinghy (Heavyweight) - Finn
2977,34,Men's Madison Team
2978,25,Women's Canoe
2981,12,Women's Doubles Team
2983,6,Women's 400m Freestyle
2984,26,Women's Kayak Four 500m Team
2985,12,Mixed Doubles Team
2987,22,Women's Fly (48-51kg)
2988,25,Women's Kayak
2990,22,Women's Middle (69-75kg)
2991,4,Men's Synchronised 3m Springboard Team
2993,101,Women's 55kg
2995,10,Men's 4 x 400m Relay
2997,103,Men's Freestyle 97kg
2998,103,Women's Freestyle 50kg
3000,10,Men's 4 x 100m Relay
3001,10,Women's 4 x 400m Relay
3002,10,Marathon Race Walk Relay Mixed
3003,3,Duet
3004,101,Men's +102kg
3005,25,Men's Kayak Single
3006,25,Men's Kayak Cross
3007,22,Men's 63.5kg
3008,22,Men's 71kg
3009,77,Women's Dinghy
3010,77,Women's Windsurfing
3012,45,Women
3013,4,Men's Synchronised 10m Platform
3014,4,Women's Synchronised 10m Platform
3015,4,Men's Synchronised 3m Springboard
3016,46,Group All-Around
3017,25,Women's Kayak Single
3018,25,Women's Kayak Cross
3019,26,Women's Kayak Double 500m
3020,22,Women's 60kg
3021,22,Women's 57kg
3022,77,Men's Kite
3024,77,Men's Dinghy
3025,6,Women's 4 x 100m Medley Relay
3026,92,Men's Speed
3028,101,Men's 89kg
3030,77,Men's Windsurfing
3031,77,Women's Kite
3032,79,Skeet Mixed Team
3036,45,Men
3040,22,Women's 66kg
3041,6,Women's 4 x 100m Freestyle Relay
3042,6,Relay Only Athlete
3043,6,Men's 4 x 100m Medley Relay
3045,74,Women's Pair
3046,74,Women's Four
3048,22,Men's +92kg
3049,22,Women's 50kg
3050,22,Women's 54kg
3051,22,Men's 57kg
3053,26,Men's Canoe Double 500m
3055,23,B-Boys
3056,23,B-Girls
3057,101,Women's 81kg
3058,22,Women's 75kg
3062,74,Men's Pair
3064,101,Women's 71kg
3065,92,Men's Boulder & Lead
3066,92,Women's Boulder & Lead
3067,25,Men's Canoe Single
3070,74,Men's Four
3071,74,Men's Eight
3072,74,Women's Eight
3076,22,Men's 51kg
3077,26,Women's Canoe Double 500m
3079,25,Women's Canoe Single
3081,92,Women's Speed
3084,22,Men's 80kg
3086,77,Mixed Dinghy
3091,26,Women's Kayak Four 500m
3092,26,Men's Kayak Four 500m
3094,26,Men's Kayak Double 500m
3096,6,Men's 4 x 100m Freestyle Relay
3097,6,Mixed 4 x 100m Medley Relay
3099,34,Men's Team Pursuit
3101,6,Women's 4 x 200m Freestyle Relay
3103,6,Men's 4 x 200m Freestyle Relay
3104,4,Women's Synchronised 3m Springboard
