id_secundario,nombre_secundario,id_canonico,nombre_canonico,norm_name,sexo,nocs,part_secundario,part_canonico
222411,Jos Ferreira,222403,Jos Ferreira,jos ferreira,male,168,1,1
222412,Jos Ferreira,222403,Jos Ferreira,jos ferreira,male,168,1,1
222409,Jos Amorin,222408,Jos Amorin,jos amorin,male,226,1,1
222421,Nicolas Silva,222420,Nicolas Silva,nicolas silva,male,31,1,1
222432,Tefilo Ferreira,222431,Tefilo Ferreira,tefilo ferreira,male,31,1,1
222438,Nlson Jnior,222437,Nlson Jnior,nlson jnior,male,31,1,1
222440,Alejandro Nava,222439,Alejandro Nava,alejandro nava,male,222,1,1
222442,Barbara (-edmonson),222441,Barbara (-edmonson),barbara (-edmonson),female,223,1,1
222443,Barbara (-edmonson),222441,Barbara (-edmonson),barbara (-edmonson),female,223,1,1
222444,Barbara (-edmonson),222441,Barbara (-edmonson),barbara (-edmonson),female,223,1,1
222445,Barbara (-edmonson),222441,Barbara (-edmonson),barbara (-edmonson),female,223,1,1
222450,David Ern,222449,David Ern,david ern,male,67,1,1
222451,David Ern,222449,David Ern,david ern,male,67,1,1
222452,David Ern,222449,David Ern,david ern,male,67,1,1
222453,David Ern,222449,David Ern,david ern,male,67,1,1
222454,David Ern,222449,David Ern,david ern,male,67,1,1
222455,David Ern,222449,David Ern,david ern,male,67,1,1
222459,Jos Cruz,222458,Jos Cruz,jos cruz,male,135,1,1
222460,Jos Cruz,222458,Jos Cruz,jos cruz,male,135,1,1
222461,Jos Cruz,222458,Jos Cruz,jos cruz,male,135,1,1
226542,Jos Cruz,222458,Jos Cruz,jos cruz,male,,0,1
226543,Jos Cruz,222458,Jos Cruz,jos cruz,male,,0,1
222464,Julio Andino,222463,Julio Andino,julio andino,male,170,1,1
222465,Julio Andino,222463,Julio Andino,julio andino,male,170,1,1
222468,Pedro Andino,222467,Pedro Andino,pedro andino,male,170,1,1
222469,Pedro Andino,222467,Pedro Andino,pedro andino,male,170,1,1
222470,Pedro Andino,222467,Pedro Andino,pedro andino,male,170,1,1
222471,Pedro Andino,222467,Pedro Andino,pedro andino,male,170,1,1
222473,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222474,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222475,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222476,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222477,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222478,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222479,Beatriz Migui,222472,Beatriz Migui,beatriz migui,female,67,1,1
222484,Augusto Costa,222483,Augusto Costa,augusto costa,male,162,1,1
222486,Juan Donat,222485,Juan Donat,juan donat,male,67,1,1
222508,Samuel Ferris,222507,Samuel Ferris,samuel ferris,male,78,1,1
222509,Samuel Ferris,222507,Samuel Ferris,samuel ferris,male,78,1,1
222519,Gaston Fry,222518,Gaston Fry,gaston fry,male,73,1,1
222520,Gaston Fry,222518,Gaston Fry,gaston fry,male,73,1,1
222521,Gaston Fry,222518,Gaston Fry,gaston fry,male,73,1,1
222523,Nelli (bilmayer-),222522,Nelli (bilmayer-),nelli (bilmayer-),female,221,1,1
222534,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222535,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222536,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222537,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222538,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222539,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222540,Gertrude Fesl,222533,Gertrude Fesl,gertrude fesl,female,15,1,1
222567,Allan Feuerbach,222566,Allan Feuerbach,allan feuerbach,male,223,1,1
222598,Mostyn Ffrench-williams,222597,Mostyn Ffrench-williams,mostyn ffrench-williams,male,78,1,1
222599,Mostyn Ffrench-williams,222597,Mostyn Ffrench-williams,mostyn ffrench-williams,male,78,1,1
222600,Mostyn Ffrench-williams,222597,Mostyn Ffrench-williams,mostyn ffrench-williams,male,78,1,1
222604,Gregorio Salazarte,222603,Gregorio Salazarte,gregorio salazarte,male,55,1,1
222605,Gregorio Salazarte,222603,Gregorio Salazarte,gregorio salazarte,male,55,1,1
222609,Michael Fibbens,222608,Michael Fibbens,michael fibbens,male,78,1,1
222610,Michael Fibbens,222608,Michael Fibbens,michael fibbens,male,78,1,1
222611,Michael Fibbens,222608,Michael Fibbens,michael fibbens,male,78,1,1
222612,Michael Fibbens,222608,Michael Fibbens,michael fibbens,male,78,1,1
222613,Michael Fibbens,222608,Michael Fibbens,michael fibbens,male,78,1,1
222615,Nicola Fibbens,222614,Nicola Fibbens,nicola fibbens,female,78,1,1
222616,Nicola Fibbens,222614,Nicola Fibbens,nicola fibbens,female,78,1,1
222617,Nicola Fibbens,222614,Nicola Fibbens,nicola fibbens,female,78,1,1
222620,Helena (-mdov),222619,Helena (-mdov),helena (-mdov),female,204,1,1
222624,Anja (-koper),222623,Anja (-koper),anja (-koper),female,74,1,1
222626,Anja (-koper),222625,Anja (-koper),anja (-koper),female,83,1,1
222627,Anja (-koper),222625,Anja (-koper),anja (-koper),female,83,1,1
222631,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222632,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222633,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222634,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222635,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222636,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222637,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222638,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222639,Sigrid (frenckell-),222630,Sigrid (frenckell-),sigrid (frenckell-),female,200,1,1
222669,Patrick Field,222668,Patrick Field,patrick field,male,92,1,1
222676,Cornelli (-rosier),222675,Cornelli (-rosier),cornelli (-rosier),female,150,1,1
222677,Cornelli (-rosier),222675,Cornelli (-rosier),cornelli (-rosier),female,150,1,1
222679,Andr Fierens,222678,Andr Fierens,andr fierens,male,21,1,1
222681,Victor Fierens,222680,Victor Fierens,victor fierens,male,21,1,1
222682,Victor Fierens,222680,Victor Fierens,victor fierens,male,21,1,1
222684,Efrn Manly,222683,Efrn Manly,efrn manly,male,135,1,1
222688,James Fifer,222687,James Fifer,james fifer,male,223,1,1
222690,Pedro Solari,222689,Pedro Solari,pedro solari,male,222,1,1
222691,Pedro Solari,222689,Pedro Solari,pedro solari,male,222,1,1
222692,Pedro Solari,222689,Pedro Solari,pedro solari,male,222,1,1
222693,Pedro Solari,222689,Pedro Solari,pedro solari,male,222,1,1
222698,Domenic (-filane),222697,Domenic (-filane),domenic (-filane),male,38,1,1
222719,Maria Figueiredo,222718,Maria Figueiredo,maria figueiredo,female,31,1,1
222720,Maria Figueiredo,222718,Maria Figueiredo,maria figueiredo,female,31,1,1
222721,Maria Figueiredo,222718,Maria Figueiredo,maria figueiredo,female,31,1,1
222728,Alfredo Ricardo,222727,Alfredo Ricardo,alfredo ricardo,male,55,1,1
222736,Carlos Castillejo,222735,Carlos Castillejo,carlos castillejo,male,67,1,1
222738,Emilia Belhot,222737,Emilia Belhot,emilia belhot,female,222,1,1
222739,Emilia Belhot,222737,Emilia Belhot,emilia belhot,female,222,1,1
222740,Emilia Belhot,222737,Emilia Belhot,emilia belhot,female,222,1,1
222741,Emilia Belhot,222737,Emilia Belhot,emilia belhot,female,222,1,1
222742,Emilia Belhot,222737,Emilia Belhot,emilia belhot,female,222,1,1
222744,Exequiel Reyes,222743,Exequiel Reyes,exequiel reyes,male,42,1,1
222749,Hernn Bueg,222748,Hernn Bueg,hernn bueg,male,42,1,1
222759,scar Mosquera,222758,scar Mosquera,scar mosquera,male,48,1,1
222760,scar Mosquera,222758,scar Mosquera,scar mosquera,male,48,1,1
222761,scar Mosquera,222758,scar Mosquera,scar mosquera,male,48,1,1
222764,Enrique Surez,222763,Enrique Surez,enrique surez,male,170,1,1
222765,Enrique Surez,222763,Enrique Surez,enrique surez,male,170,1,1
222766,Enrique Surez,222763,Enrique Surez,enrique surez,male,170,1,1
222770,Enrique Camu,222769,Enrique Camu,enrique camu,male,55,1,1
222771,Enrique Camu,222769,Enrique Camu,enrique camu,male,55,1,1
222772,Enrique Camu,222769,Enrique Camu,enrique camu,male,55,1,1
222774,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222775,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222776,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222777,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222778,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222779,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222780,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222781,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222782,Solenne Marie),222773,Solenne Marie),solenne marie),female,73,1,1
222792,Mohamed Fikry,222791,Mohamed Fikry,mohamed fikry,male,63,1,1
222794,Csar Filardi,222793,Csar Filardi,csar filardi,male,31,1,1
222800,Yuriy Filatov,222799,Yuriy Filatov,yuriy filatov,male,221,1,1
222802,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222803,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222804,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222805,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222806,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222807,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222808,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222809,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222810,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222811,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222812,Mariya (-kurbatova),222801,Mariya (-kurbatova),mariya (-kurbatova),female,221,1,1
222857,Konstantinos Filippidis,222856,Konstantinos Filippidis,konstantinos filippidis,male,85,1,1
222866,Christine (-bahula),222865,Christine (-bahula),christine (-bahula),female,15,1,1
222867,Christine (-bahula),222865,Christine (-bahula),christine (-bahula),female,15,1,1
222868,Christine (-bahula),222865,Christine (-bahula),christine (-bahula),female,15,1,1
222873,Jeanne (hantjens-),222872,Jeanne (hantjens-),jeanne (hantjens-),female,73,1,1
222877,Enrique Ruiz,222876,Enrique Ruiz,enrique ruiz,male,135,1,1
222883,Aadjijatmiko H.,222882,Aadjijatmiko H.,aadjijatmiko h.,female,95,1,1
222886,Jennie (-daigle),222885,Jennie (-daigle),jennie (-daigle),female,223,1,1
222889,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222890,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222891,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222892,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222893,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222894,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222895,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222896,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222897,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222898,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222899,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222900,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222901,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222902,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222903,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222904,Henry Finchett,222888,Henry Finchett,henry finchett,male,78,1,1
222907,Conrad Findlay,222906,Conrad Findlay,conrad findlay,male,223,1,1
222908,Conrad Findlay,222906,Conrad Findlay,conrad findlay,male,223,1,1
222909,Conrad Findlay,222906,Conrad Findlay,conrad findlay,male,223,1,1
222915,Ursula (-morrison),222914,Ursula (-morrison),ursula (-morrison),female,179,1,1
222917,Cristina (-smith),222916,Cristina (-smith),cristina (-smith),female,135,1,1
222920,Robert Finlay,222919,Robert Finlay,robert finlay,male,38,1,1
222922,Donald Finlay,222921,Donald Finlay,donald finlay,male,78,1,1
222923,Donald Finlay,222921,Donald Finlay,donald finlay,male,78,1,1
222924,Donald Finlay,222921,Donald Finlay,donald finlay,male,78,1,1
222925,Donald Finlay,222921,Donald Finlay,donald finlay,male,78,1,1
222929,Charles Finn,222928,Charles Finn,charles finn,male,223,1,1
222931,Michelle (-burrell),222930,Michelle (-burrell),michelle (-burrell),female,223,1,1
222936,Michael Finneran,222935,Michael Finneran,michael finneran,male,223,1,1
222944,Franciscus Fiolet,222943,Franciscus Fiolet,franciscus fiolet,male,150,1,1
222946,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222947,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222948,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222949,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222950,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222951,Jos Fiolo,222945,Jos Fiolo,jos fiolo,male,31,1,1
222970,Agustn Fiorilli,222969,Agustn Fiorilli,agustn fiorilli,male,10,1,1
222971,Agustn Fiorilli,222969,Agustn Fiorilli,agustn fiorilli,male,10,1,1
222972,Agustn Fiorilli,222969,Agustn Fiorilli,agustn fiorilli,male,10,1,1
223035,sa Fischer,223034,sa Fischer,sa fischer,female,200,1,1
223036,sa Fischer,223034,sa Fischer,sa fischer,female,200,1,1
223070,Morris Fisher,223069,Morris Fisher,morris fisher,male,223,1,1
223071,Morris Fisher,223069,Morris Fisher,morris fisher,male,223,1,1
223072,Morris Fisher,223069,Morris Fisher,morris fisher,male,223,1,1
223073,Morris Fisher,223069,Morris Fisher,morris fisher,male,223,1,1
223080,Lenora (-gilchrist),223079,Lenora (-gilchrist),lenora (-gilchrist),female,38,1,1
223081,Lenora (-gilchrist),223079,Lenora (-gilchrist),lenora (-gilchrist),female,38,1,1
223088,Stein Fiskebeck,223087,Stein Fiskebeck,stein fiskebeck,male,155,1,1
223091,mile Fisseux,223090,mile Fisseux,mile fisseux,male,73,1,1
223129,Hernando Osorio,223128,Hernando Osorio,hernando osorio,male,67,1,1
223152,John Fitzpatrick,223151,John Fitzpatrick,john fitzpatrick,male,38,1,1
223153,John Fitzpatrick,223151,John Fitzpatrick,john fitzpatrick,male,38,1,1
223157,David Fitzsimons,223156,David Fitzsimons,david fitzsimons,male,14,1,1
223159,Joaquim Fiza,223158,Joaquim Fiza,joaquim fiza,male,168,1,1
223160,Joaquim Fiza,223158,Joaquim Fiza,joaquim fiza,male,168,1,1
223178,Martn Martn,223177,Martn Martn,martn martn,male,67,1,1
223179,Martn Martn,223177,Martn Martn,martn martn,male,67,1,1
223185,Nils Fjeldheim,223184,Nils Fjeldheim,nils fjeldheim,male,155,1,1
223186,Nils Fjeldheim,223184,Nils Fjeldheim,nils fjeldheim,male,155,1,1
