origen,destino_canonico,accion,clasificacion,evidencia
325555,71323,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31052, edición=22, evento=492, NOC=223, medalla=."
325556,71324,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31052, edición=22, evento=493, NOC=223, medalla=."
325557,71325,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31052, edición=22, evento=494, NOC=223, medalla=."
325558,71326,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31052, edición=22, evento=495, NOC=223, medalla=."
325527,71327,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=488, NOC=223, medalla=."
325528,71328,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=489, NOC=223, medalla=."
325529,71329,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=490, NOC=223, medalla=."
325530,71330,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=491, NOC=223, medalla=."
325531,71331,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=492, NOC=223, medalla=."
325532,71332,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=493, NOC=223, medalla=."
325533,71333,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=494, NOC=223, medalla=."
325534,71334,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31053, edición=20, evento=495, NOC=223, medalla=."
328916,71335,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31054, edición=3, evento=488, NOC=223, medalla=."
328919,71338,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31054, edición=3, evento=489, NOC=223, medalla=."
327858,71339,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31055, edición=3, evento=488, NOC=223, medalla=."
327861,71342,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31055, edición=3, evento=489, NOC=223, medalla=."
327892,71343,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31056, edición=3, evento=488, NOC=223, medalla=."
327895,71346,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31056, edición=3, evento=489, NOC=223, medalla=."
328667,71347,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=488, NOC=223, medalla=."
328668,71348,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=489, NOC=223, medalla=."
328669,71349,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=491, NOC=223, medalla=."
328670,71350,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=492, NOC=223, medalla=."
328671,71351,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=493, NOC=223, medalla=."
328672,71352,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=494, NOC=223, medalla=."
328673,71353,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31057, edición=10, evento=495, NOC=223, medalla=."
329262,71354,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31058, edición=3, evento=488, NOC=223, medalla=."
329265,71357,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31058, edición=3, evento=489, NOC=223, medalla=Silver."
330560,71358,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31059, edición=12, evento=494, NOC=223, medalla=."
330601,71359,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31060, edición=3, evento=488, NOC=223, medalla=."
330604,71362,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31060, edición=3, evento=489, NOC=223, medalla=Silver."
330677,71363,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31061, edición=12, evento=493, NOC=223, medalla=Gold."
331368,71364,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=488, NOC=223, medalla=."
331369,71365,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=489, NOC=223, medalla=."
331370,71366,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=490, NOC=223, medalla=."
331371,71367,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=491, NOC=223, medalla=."
331372,71368,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=492, NOC=223, medalla=."
331373,71369,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=493, NOC=223, medalla=."
331374,71370,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=494, NOC=223, medalla=."
331375,71371,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31062, edición=18, evento=495, NOC=223, medalla=."
333571,71375,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=488, NOC=223, medalla=."
333572,71376,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=489, NOC=223, medalla=."
333573,71377,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=490, NOC=223, medalla=."
333574,71378,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=491, NOC=223, medalla=."
333575,71379,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=492, NOC=223, medalla=."
333576,71380,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=493, NOC=223, medalla=."
333577,71381,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=494, NOC=223, medalla=."
333578,71382,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31064, edición=16, evento=495, NOC=223, medalla=."
333851,71383,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=488, NOC=223, medalla=."
333852,71384,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=489, NOC=223, medalla=."
333853,71385,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=490, NOC=223, medalla=."
333854,71386,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=492, NOC=223, medalla=."
333855,71387,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=493, NOC=223, medalla=."
333856,71388,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=494, NOC=223, medalla=."
333857,71389,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31065, edición=16, evento=495, NOC=223, medalla=."
343774,71390,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31066, edición=12, evento=491, NOC=223, medalla=Bronze."
355087,71408,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=488, NOC=223, medalla=."
355088,71409,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=489, NOC=223, medalla=."
355089,71410,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=490, NOC=223, medalla=."
355090,71411,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=491, NOC=223, medalla=."
355091,71412,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=492, NOC=223, medalla=."
355092,71413,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=493, NOC=223, medalla=."
355093,71414,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=494, NOC=223, medalla=."
355094,71415,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31069, edición=28, evento=495, NOC=223, medalla=."
355141,71416,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=12, evento=488, NOC=223, medalla=."
355142,71417,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=12, evento=489, NOC=223, medalla=Silver."
355143,71418,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=12, evento=490, NOC=223, medalla=."
355144,71419,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=12, evento=495, NOC=223, medalla=."
355145,71420,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=488, NOC=223, medalla=."
355146,71421,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=489, NOC=223, medalla=."
355147,71422,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=490, NOC=223, medalla=."
355148,71423,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=491, NOC=223, medalla=."
355149,71424,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=492, NOC=223, medalla=."
355150,71425,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=493, NOC=223, medalla=."
355151,71426,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=494, NOC=223, medalla=."
355152,71427,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=14, evento=495, NOC=223, medalla=."
355153,71428,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=488, NOC=223, medalla=."
355154,71429,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=489, NOC=223, medalla=."
355155,71430,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=490, NOC=223, medalla=."
355156,71431,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=491, NOC=223, medalla=."
355157,71432,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=492, NOC=223, medalla=."
355158,71433,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=493, NOC=223, medalla=."
355159,71434,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=494, NOC=223, medalla=."
355160,71435,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31070, edición=16, evento=495, NOC=223, medalla=."
356159,71436,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=488, NOC=223, medalla=."
356160,71437,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=489, NOC=223, medalla=Gold."
356161,71438,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=490, NOC=223, medalla=."
356162,71439,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=491, NOC=223, medalla=."
356163,71440,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=492, NOC=223, medalla=."
356164,71441,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=493, NOC=223, medalla=."
356165,71442,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=494, NOC=223, medalla=."
356166,71443,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31071, edición=34, evento=495, NOC=223, medalla=Bronze."
357911,71444,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=488, NOC=223, medalla=."
357912,71445,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=489, NOC=223, medalla=."
357913,71446,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=490, NOC=223, medalla=."
357914,71447,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=491, NOC=223, medalla=."
357915,71448,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=492, NOC=223, medalla=."
357916,71449,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=493, NOC=223, medalla=."
357917,71450,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=494, NOC=223, medalla=."
357918,71451,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31072, edición=36, evento=495, NOC=223, medalla=."
355789,71452,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=31073, edición=16, evento=488, NOC=223, medalla=."
