clave_logica_final,clasificacion,causa_primaria,filas_entrada,filas_eliminadas,id_participacion_superviviente,ids_participacion_entrada,id_atletas_originales,id_eventos_originales,campos_enriquecidos,campos_conflictivos,fuentes
1409|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3098,3098;481835;719202,1409,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1409|43|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3099,3099;481836,1409,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1409|45|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3100,3100;481837,1409,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1410|41|113|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3101,3101;482303,1410,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1413|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3104,3104;486477;722927,1413,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1414|41|113|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3105,3105;488505;724559,1414,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1415|41|113|170|Puerto Rico|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3106,3106;489693;725518,1415,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1416|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3107,3107;489839,1416,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1417|41|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3108,3108;494391;729316,1417,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1418|41|113|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3109,3109;505809,1418,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1419|41|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3110,3110;507408;739767,1419,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1420|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS + ATHLETE_MERGE,2,1,3111,3111;507347,1420;173762,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1420|43|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS + ATHLETE_MERGE,2,1,3112,3112;507348,1420;173762,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1421|41|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3113,3113;509366;741392,1421,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1421|43|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3114,3114;509367,1421,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1421|45|113|14|Australia|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3115,3115;509368,1421,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1421|47|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3116,3116;509369,1421,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1424|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3119,3119;515188;746040,1424,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1424|43|113|108|Japan|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3120,3120;515189,1424,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1424|45|113|108|Japan|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3121,3121;515190,1424,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1425|41|113|170|Puerto Rico|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3122,3122;522710;751929,1425,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1426|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3123,3123;528676;756767,1426,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1427|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3124,3124;530707;758319,1427,113;2033,edad;altura_cm_registrada,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1428|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3125,3125;530781;758386,1428,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1428|43|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3126,3126;530782,1428,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1429|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3127,3127;531133;758659,1429,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1430|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3128,3128;532351,1430,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1431|41|113|170|Puerto Rico|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3129,3129;532669;759913,1431,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1432|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3130,3130;536087;762626,1432,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1433|41|113|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3131,3131;536547;762982,1433,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1434|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3132,3132;536932;763272,1434,113;2033,edad;altura_cm_registrada,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1435|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3133,3133;542368;767565,1435,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1435|43|113|108|Japan|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3134,3134;542369,1435,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1435|45|113|108|Japan|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3135,3135;542370,1435,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1437|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3139,3139;546546;771002,1437,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1437|43|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3140,3140;546547,1437,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1438|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3141,3141;551413;774995,1438,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1439|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3142,3142;551624;775170,1439,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1440|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3143,3143;551625;775171,1440,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1441|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3144,3144;552541,1441,113;2033,edad;altura_cm_registrada,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1442|41|113|38|Canada|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3145,3145;554302,1442,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1443|41|113|150|Netherlands|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3146,3146;555593,1443,113;2033,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1447|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3152,3152;563819;785090,1447,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1447|45|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3153,3153;563820,1447,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1448|41|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3154,3154;564033;785278,1448,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1448|43|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3155,3155;564034,1448,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1448|45|113|14|Australia|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3156,3156;564035,1448,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1448|47|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3157,3157;564036,1448,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1449|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3158,3158;564382;785539,1449,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1450|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3159,3159;564403;785557,1450,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1452|41|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3163,3163;567682;788237,1452,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1452|43|113|14|Australia|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3164,3164;567683,1452,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1452|45|113|14|Australia|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3165,3165;567684,1452,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1453|41|113|223|United States|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3166,3166;788400,1453,113;2033,,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1455|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3170,3170;571278;791262,1455,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1455|43|113|108|Japan|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3171,3171;571279,1455,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1455|45|113|108|Japan|Bronze,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3172,3172;571280,1455,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1457|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3175,3175;571702;791624,1457,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1457|45|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3176,3176;571703,1457,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1458|41|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,3177,3177;572385;792181,1458,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
1458|45|113|211|Chinese Taipei|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,3178,3178;572386,1458,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2017|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4031,4031;358508,2017,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2018|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4032,4032;487209,2018,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2020|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4036,4036;545439,2020,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2021|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4037,4037;555141,2021,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2022|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4038,4038;555876,2022,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2023|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4039,4039;555921,2023,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2024|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4040,4040;556252,2024,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2027|7|74|150|Netherlands|Gold,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,4047,4047;567789,2027,74;2389,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2739|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5776;5777,2739,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2743|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5790;5791,2743,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2746|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5803;5804,2746,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2747|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5806;5807,2747,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2755|3|132|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5824;5825,2755,132,,posicion;empatado,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2757|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5830;5831,2757,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2764|3|138|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5854;5855,2764,138,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2777|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5897;5898,2777,19,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2778|3|132|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5902;5903,2778,132,,posicion;empatado,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2780|3|147|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5916;5917,2780,147,,posicion,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2782|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5921;5922,2782,19,,posicion;empatado,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2784|3|19|223||,CONFLICT_PRESERVED,CONFLICT_PRESERVED,2,0,,5929;5930,2784,19,,posicion;empatado,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2820|41|113|108|Japan|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,6033,6033;315449;584168,2820,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2820|43|113|108|Japan|Silver,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,6034,6034;315450,2820,113;2033,edad;altura_cm_registrada;peso_kg_registrado,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2822|20|150|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,2,1,6036,6036;340040,2822,150;1900,edad,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
2825|34|150|14|Australia|,PREEXISTING_COMPLEMENTARY_DUPLICATE,EVENT_ALIAS,3,2,6042,6042;356627;618077,2825,150;1900,edad;altura_cm_registrada,,No determinable directamente en PARTICIPACION; trazabilidad por IDs en reportes de matching
