clave_logica_original,id_atleta,id_edicion,id_evento,id_noc,equipo,medalla,cantidad_filas,duplicados_excedentes,clasificacion,campos_conflictivos,campos_complementarios,ids_participacion,procedencia
70126|34|2080|84|Ghana|,70126,34,2080,84,Ghana,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364678;624800,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
25337|24|1902|84|Ghana|,25337,24,1902,84,Ghana,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364682;624804,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
113189|47|2370|34|Bulgaria|,113189,47,2370,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364683;624805,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
18469|26|2019|73|France|,18469,26,2019,73,France,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364684;624806,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57935|24|2092|83|Germany|,57935,24,2092,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364685;624807,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
132926|54|2047|180|Samoa|,132926,54,2047,180,Samoa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364689;624811,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
61407|10|1960|150|Hollandia|Silver,61407,10,1960,150,Hollandia,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364698;624819,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1363|41|2033|38|Canada|,1363,41,2033,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364701;624822,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
10393|26|2334|167|Poland|,10393,26,2334,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364703;624824,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31487|32|1987|80|East Germany|Gold,31487,32,1987,80,East Germany,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364704;624825,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112564|47|2019|14|Australia|Bronze,112564,47,2019,14,Australia,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364708;624826,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
50646|22|2130|223|United States|Gold,50646,22,2130,223,United States,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364709;624827,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
69687|1|2003|83|Germany|,69687,1,2003,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364710;624828,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
35839|34|2107|38|Canada|,35839,34,2107,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364714;624832,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153513|47|2002|214|Turkey|,153513,47,2002,214,Turkey,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364715;624833,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153514|41|2092|214|Turkey|,153514,41,2092,214,Turkey,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364717;624835,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153516|34|1987|175|Romania|Bronze,153516,34,1987,175,Romania,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364721;624838,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
90644|43|1935|175|Romania|,90644,43,1935,175,Romania,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364723;624840,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
122110|50|2073|84|Ghana|,122110,50,2073,84,Ghana,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364724;624841,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
90620|43|2204|83|Germany|,90620,43,2204,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364729;624846,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153518|28|2057|214|Turkey|,153518,28,2057,214,Turkey,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364733;624850,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153519|43|1970|214|Turkey|,153519,43,1970,214,Turkey,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364734;624851,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153520|16|2153|214|Turkey|Gold,153520,16,2153,214,Turkey,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,peso_kg_registrado,364735;624852,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
131429|54|2009|83|Germany|,131429,54,2009,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364736;624853,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
71817|12|1911|108|Japan|,71817,12,1911,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364737;624854,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
67683|18|2000|73|France|,67683,18,2000,73,France,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364739;624856,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
70988|36|1973|99|Ireland|,70988,36,1973,99,Ireland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364744;624861,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
33416|34|1979|38|Canada|,33416,34,1979,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364747;624864,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
56256|36|2050|187|Sierra Leone|,56256,36,2050,187,Sierra Leone,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364752;624869,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
61408|26|2239|103|United States Virgin Islands|,61408,26,2239,103,United States Virgin Islands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364760;624875,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
131331|54|2231|83|Germany|,131331,54,2231,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364761;624876,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112583|47|2019|21|Belgium|,112583,47,2019,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364762;624877,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153521|30|1997|80|East Germany|Gold,153521,30,1997,80,East Germany,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364765;624880,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153523|28|2189|204|Czechoslovakia|,153523,28,2189,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364768;624882,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
119093|50|1912|108|Japan|,119093,50,1912,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364774;624888,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
131954|54|1948|108|Japan|,131954,54,1948,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364775;624889,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
121093|50|2292|108|Japan|,121093,50,2292,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364776;624890,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
128313|54|2408|108|Japan|,128313,54,2408,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364778;624892,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
53980|12|1942|108|Japan|,53980,12,1942,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364783;624894,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
89001|43|2106|108|Japan|,89001,43,2106,108,Japan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364784;624895,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
122939|50|2109|85|Greece|,122939,50,2109,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364792;624901,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
14084|26|2108|221|Soviet Union|,14084,26,2108,221,Soviet Union,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364795;624904,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
93427|43|2408|14|Australia|,93427,43,2408,14,Australia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364796;624905,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
4757|41|2058|153|Nigeria|Bronze,4757,41,2058,153,Nigeria,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,364798;624907,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
38583|10|2056|150|Netherlands|,38583,10,2056,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364805;624908,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
9342|41|2426|57|Czech Republic|Gold,9342,41,2426,57,Czech Republic,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364814;624910,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106532|45|2065|224|Uzbekistan|Gold,106532,45,2065,224,Uzbekistan,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364820;624916,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37921|41|1945|99|Ireland|,37921,41,1945,99,Ireland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364821;624917,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
120050|50|2207|45|Cameroon|,120050,50,2207,45,Cameroon,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364835;624927,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
19966|32|2019|167|Poland|,19966,32,2019,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364836;624928,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
5995|28|1900|167|Poland|,5995,28,1900,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364837;624929,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
60181|5|1994|223|United States|Gold,60181,5,1994,223,United States,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364838;624930,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153530|32|1997|204|Czechoslovakia|,153530,32,1997,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364839;624931,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153532|30|1986|204|Czechoslovakia|,153532,30,1986,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364849;624941,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153533|32|2034|204|Czechoslovakia|,153533,32,2034,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364852;624944,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
132958|54|1987|188|Slovenia|,132958,54,1987,188,Slovenia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364857;624945,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153534|32|2471|94|Hungary|,153534,32,2471,94,Hungary,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364858;624946,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153535|14|2073|204|Czechoslovakia|,153535,14,2073,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364860;624948,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153537|18|2323|204|Czechoslovakia|,153537,18,2323,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364863;624949,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
44305|6|2054|223|United States|Silver,44305,6,2054,223,United States,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364876;624954,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
28838|41|2112|177|Russia|,28838,41,2112,177,Russia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364888;624963,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153543|41|1970|136|Mongolia|,153543,41,1970,136,Mongolia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364893;624968,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
128995|54|2383|177|Russia|,128995,54,2383,177,Russia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364895;624970,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
54423|26|1942|221|Soviet Union|Silver,54423,26,1942,221,Soviet Union,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364896;624971,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
115107|47|2257|109|Kazakhstan|,115107,47,2257,109,Kazakhstan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364899;624974,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
133250|54|2303|219|Ukraine|,133250,54,2303,219,Ukraine,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364902;624975,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
39927|30|2056|221|Soviet Union|Bronze,39927,30,2056,221,Soviet Union,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364925;624978,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153546|32|1900|167|Poland|,153546,32,1900,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364927;624980,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
59353|28|2053|175|Romania|Bronze,59353,28,2053,175,Romania,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364928;624981,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153547|30|2340|136|Mongolia|,153547,30,2340,136,Mongolia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364930;624983,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1997|28|2034|136|Mongolia|,1997,28,2034,136,Mongolia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,364931;624984,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
59014|8|2065|150|Netherlands|,59014,8,2065,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364934;624985,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
64697|41|2014|21|Belgium|,64697,41,2014,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364935;624986,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
7606|36|1991|163|Philippines|,7606,36,1991,163,Philippines,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364936;624987,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
11829|14|2261|15|Austria|,11829,14,2261,15,Austria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364937;624988,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
107914|45|2019|176|South Africa|,107914,45,2019,176,South Africa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364939;624990,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
153548|18|2019|83|Germany|,153548,18,2019,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364940;624991,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
18850|18|2019|83|Germany|,18850,18,2019,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,364941;624992,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
40898|28|2288|15|Austria|Bronze,40898,28,2288,15,Austria,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364948;624999,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
70990|38|2043|99|Ireland|,70990,38,2043,99,Ireland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,364950;625001,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
132798|54|1902|176|South Africa|,132798,54,1902,176,South Africa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,364954;625005,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
