id_evento,nombre,deporte,disciplina,genero,categoria_edad,condicion_medalla,modalidad,team_individual,distancia_normalizada,distancia_compuesta,categoria_peso,aparato,numero_participantes,youth,non_medal,modificadores_restantes,redundancia_padre,semantic_key,fuentes
1779,"Team, Mixed Youth (YOG)",,,,youth,medal,mixed | team,team,,,,,team,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""team""], [], [], [], []]",
1780,"Sprint, Girls (YOG)",,,,youth,medal,sprint,,,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [""sprint""], [], [], [], [""girls""]]",
1781,"5 kilometres, Girls (YOG)",,,,youth,medal,,,5:km,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [], [""5:km""], [], [], [""girls""]]",
1782,"Slopestyle, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,girls | slopestyle,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""girls"", ""slopestyle""]]",
1783,"Doubles, Open Youth (YOG)",,,,youth,medal,doubles | open,,,,,,,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""doubles"", ""open""], [], [], [], []]",
1784,"Skeleton, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,girls | skeleton,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""girls"", ""skeleton""]]",
1785,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",,,,youth,medal,mixed | relay | single,,6/7.5:km,6/7.5:km,,,relay | single,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""relay"", ""single""], [""6/7.5:km""], [], [], []]",
1786,"Ski Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls | ski,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls"", ""ski""]]",
1787,"Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls""]]",
1788,"Pairs, Mixed Youth (YOG)",,,,youth,medal,mixed | pairs,,,,,,pairs,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""pairs""], [], [], [], []]",
1789,"500 metres, Girls (YOG)",skating,speed skating,women,youth,medal,,,500:m,,,,,YES,NO,girls,0,"[""skating"", ""speed skating"", ""women"", ""youth"", ""medal"", [], [""500:m""], [], [], [""girls""]]",fuente1
1790,"Team Sprint, Mixed Youth (YOG)",,,,youth,medal,mixed | sprint | team,team,,,,,team,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""sprint"", ""team""], [], [], [], []]",
1791,"1,500 metres, Girls (YOG)",skating,speed skating,women,youth,medal,,,1500:m,,,,,YES,NO,girls,0,"[""skating"", ""speed skating"", ""women"", ""youth"", ""medal"", [], [""1500:m""], [], [], [""girls""]]",fuente1
1792,"Mass Start, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,girls | mass | start,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""girls"", ""mass"", ""start""]]",
1793,"500 metres, Boys (YOG)",,,,youth,medal,,,500:m,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [], [""500:m""], [], [], [""boys""]]",
1794,"1,000 metres, Boys (YOG)",,,,youth,medal,,,1000:m,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [], [""1000:m""], [], [], [""boys""]]",
1795,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1796,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)",,,,youth,medal,combined | mixed | team,team,,,,,team,YES,NO,country | cross | jumping | nordic | ski | skiing,0,"["""", """", """", ""youth"", ""medal"", [""combined"", ""mixed"", ""team""], [], [], [], [""country"", ""cross"", ""jumping"", ""nordic"", ""ski"", ""skiing""]]",
1797,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)",,,,youth,medal,combined | mixed | team,team,,,,,team,YES,NO,country | cross | jumping | nordic | ski | skiing,0,"["""", """", """", ""youth"", ""medal"", [""combined"", ""mixed"", ""team""], [], [], [], [""country"", ""cross"", ""jumping"", ""nordic"", ""ski"", ""skiing""]]",
1798,Ski Jumping (Skiing),,,,adult,medal,,,,,,,,NO,NO,jumping | ski | skiing,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""jumping"", ""ski"", ""skiing""]]",
1799,"Normal Hill, Team, Mixed Youth (YOG)",,,,youth,medal,mixed | team,team,,,,,team,YES,NO,hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""team""], [], [], [], [""hill"", ""normal""]]",
1800,Nordic Combined (Skiing),,,,adult,medal,combined,,,,,,,NO,NO,nordic | skiing,0,"["""", """", """", ""adult"", ""medal"", [""combined""], [], [], [], [""nordic"", ""skiing""]]",
1801,"Normal Hill / 5 km, Individual, Boys (YOG)",,,,youth,medal,individual,individual,5:km,,,,individual,YES,NO,boys | hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [""5:km""], [], [], [""boys"", ""hill"", ""normal""]]",
1802,"Normal Hill, Individual, Boys (YOG)",skiing,ski jumping,men,youth,medal,individual,individual,,,,,individual,YES,NO,boys | hill | normal,0,"[""skiing"", ""ski jumping"", ""men"", ""youth"", ""medal"", [""individual""], [], [], [], [""boys"", ""hill"", ""normal""]]",fuente1
1803,"Ice Dancing, Mixed Youth (YOG)",skating,figure skating,mixed,youth,medal,mixed,,,,,,,YES,NO,dancing | ice,0,"[""skating"", ""figure skating"", ""mixed"", ""youth"", ""medal"", [""mixed""], [], [], [], [""dancing"", ""ice""]]",fuente1
1804,"Normal Hill, Individual, Boys (YOG)",,,,youth,medal,individual,individual,,,,,individual,YES,NO,boys | hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [], [], [], [""boys"", ""hill"", ""normal""]]",
1805,"Cross, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | cross,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""cross""]]",
1806,"Freestyle/Snowboard Relay, Mixed Youth (YOG)",,,,youth,medal,freestyle | mixed | relay,,,,,,relay,YES,NO,snowboard,0,"["""", """", """", ""youth"", ""medal"", [""freestyle"", ""mixed"", ""relay""], [], [], [], [""snowboard""]]",
1807,Snowboarding (Skiing),,,,adult,medal,,,,,,,,NO,NO,skiing | snowboarding,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""skiing"", ""snowboarding""]]",
1808,"Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls""]]",
1809,"3,000 metres, Girls (YOG)",,,,youth,medal,,,3000:m,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [], [""3000:m""], [], [], [""girls""]]",
1810,"Doubles, Mixed Youth (YOG)",,,,youth,medal,doubles | mixed,,,,,,,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""doubles"", ""mixed""], [], [], [], []]",
1811,"Curling, Mixed Youth (YOG)",,,,youth,medal,mixed,,,,,,,YES,NO,curling,0,"["""", """", """", ""youth"", ""medal"", [""mixed""], [], [], [], [""curling""]]",
1812,"Normal Hill, Individual, Girls (YOG)",,,,youth,medal,individual,individual,,,,,individual,YES,NO,girls | hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [], [], [], [""girls"", ""hill"", ""normal""]]",
1813,"1,500 metres, Boys (YOG)",skating,speed skating,men,youth,medal,,,1500:m,,,,,YES,NO,boys,0,"[""skating"", ""speed skating"", ""men"", ""youth"", ""medal"", [], [""1500:m""], [], [], [""boys""]]",fuente1
1814,"3,000 metres, Boys (YOG)",,,,youth,medal,,,3000:m,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [], [""3000:m""], [], [], [""boys""]]",
1815,"Mass Start, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | mass | start,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""mass"", ""start""]]",
1816,"3,000 metres Relay, Mixed Youth (YOG)",,,,youth,medal,mixed | relay,,3000:m,,,,relay,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""relay""], [""3000:m""], [], [], []]",
1817,"1,000 metres, Girls (YOG)",,,,youth,medal,,,1000:m,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [], [""1000:m""], [], [], [""girls""]]",
1818,"500 metres, Boys (YOG)",skating,speed skating,men,youth,medal,,,500:m,,,,,YES,NO,boys,0,"[""skating"", ""speed skating"", ""men"", ""youth"", ""medal"", [], [""500:m""], [], [], [""boys""]]",fuente1
1819,"Skills Challenge, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,challenge | girls | skills,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""challenge"", ""girls"", ""skills""]]",
1820,"Monobob, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | monobob,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""monobob""]]",
1821,Freestyle Skiing (Skiing),,,,adult,medal,freestyle,,,,,,,NO,NO,skiing | skiing,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [], [], [], [""skiing"", ""skiing""]]",
1822,"Ski Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls | ski,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls"", ""ski""]]",
1823,"Big Air, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,air | big | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""air"", ""big"", ""girls""]]",
1824,"Skeleton, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | skeleton,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""skeleton""]]",
1825,"Longest time travelled (#2), Handicap, Open (Olympic (non-medal))",,,,adult,medal,open,,,,,,,NO,NO,2 | handicap | longest | time | travelled,0,"["""", """", """", ""adult"", ""medal"", [""open""], [], [], [], [""2"", ""handicap"", ""longest"", ""time"", ""travelled""]]",
1826,"Longest time travelled (#3), Open (Olympic (non-medal))",,,,adult,medal,open,,,,,,,NO,NO,3 | longest | time | travelled,0,"["""", """", """", ""adult"", ""medal"", [""open""], [], [], [], [""3"", ""longest"", ""time"", ""travelled""]]",
1827,"Closest landing to target (#3), Combined, Open (Olympic (non-medal))",,,,adult,medal,combined | open,,,,,,,NO,NO,3 | closest | landing | target | to,0,"["""", """", """", ""adult"", ""medal"", [""combined"", ""open""], [], [], [], [""3"", ""closest"", ""landing"", ""target"", ""to""]]",
1828,"Closest landing to target (#3), Intermediate stop, Open (Olympic (non-medal))",,,,adult,medal,open,,,,,,,NO,NO,3 | closest | intermediate | landing | stop | target | to,0,"["""", """", """", ""adult"", ""medal"", [""open""], [], [], [], [""3"", ""closest"", ""intermediate"", ""landing"", ""stop"", ""target"", ""to""]]",
1829,"Closest landing to target (#3), Final stop, Open (Olympic (non-medal))",,,,adult,medal,final | open,,,,,,,NO,NO,3 | closest | landing | stop | target | to,0,"["""", """", """", ""adult"", ""medal"", [""final"", ""open""], [], [], [], [""3"", ""closest"", ""landing"", ""stop"", ""target"", ""to""]]",
1830,Equestrian Driving (Equestrian),,,,adult,medal,,,,,,,,NO,NO,driving | equestrian | equestrian,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""driving"", ""equestrian"", ""equestrian""]]",
1831,"Four-In-Hand Competition, Open (Olympic)",,,,adult,medal,four | open,,,,,,four,NO,NO,hand | in,0,"["""", """", """", ""adult"", ""medal"", [""four"", ""open""], [], [], [], [""hand"", ""in""]]",
1832,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1833,"Freestyle/Snowboard Relay, Mixed Youth (YOG)",,,,youth,medal,freestyle | mixed | relay,,,,,,relay,YES,NO,snowboard,0,"["""", """", """", ""youth"", ""medal"", [""freestyle"", ""mixed"", ""relay""], [], [], [], [""snowboard""]]",
1834,"Sprint, Girls (YOG)",,,,youth,medal,sprint,,,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [""sprint""], [], [], [], [""girls""]]",
1835,"Relay, Mixed Youth (YOG)",,,,youth,medal,mixed | relay,,,,,,relay,YES,NO,,0,"["""", """", """", ""youth"", ""medal"", [""mixed"", ""relay""], [], [], [], []]",
1836,"Individual, Girls (YOG)",,,,youth,medal,individual,individual,,,,,individual,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [], [], [], [""girls""]]",
1837,"Ski Cross, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | cross | ski,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""cross"", ""ski""]]",
1838,"Ski Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls | ski,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls"", ""ski""]]",
1839,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1840,"Freestyle/Snowboard Relay, Mixed Youth (YOG)",,,,youth,medal,freestyle | mixed | relay,,,,,,relay,YES,NO,snowboard,0,"["""", """", """", ""youth"", ""medal"", [""freestyle"", ""mixed"", ""relay""], [], [], [], [""snowboard""]]",
1841,"Monobob, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,girls | monobob,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""girls"", ""monobob""]]",
1842,"10 kilometres, Girls (YOG)",,,,youth,medal,,,10:km,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [], [""10:km""], [], [], [""girls""]]",
1843,"12.5 kilometres, Boys (YOG)",,,,youth,medal,,,12.5:km,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [], [""12.5:km""], [], [], [""boys""]]",
1844,"Sprint, Girls (YOG)",,,,youth,medal,sprint,,,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [""sprint""], [], [], [], [""girls""]]",
1845,"5 kilometres, Girls (YOG)",biathlon,biathlon,women,youth,medal,,,5:km,,,,,YES,NO,girls,0,"[""biathlon"", ""biathlon"", ""women"", ""youth"", ""medal"", [], [""5:km""], [], [], [""girls""]]",fuente1
1846,"Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls""]]",
1847,"Sprint, Boys (YOG)",,,,youth,medal,sprint,,,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [""sprint""], [], [], [], [""boys""]]",
1848,"10 kilometres, Boys (YOG)",biathlon,biathlon,men,youth,medal,,,10:km,,,,,YES,NO,boys,0,"[""biathlon"", ""biathlon"", ""men"", ""youth"", ""medal"", [], [""10:km""], [], [], [""boys""]]",fuente1
1849,"Cross, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | cross,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""cross""]]",
1850,"Big Air, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,air | big | boys,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""air"", ""big"", ""boys""]]",
1851,"3-on-3 Ice Hockey, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,3 | 3 | boys | hockey | ice | on,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""3"", ""3"", ""boys"", ""hockey"", ""ice"", ""on""]]",
1852,"3-on-3 Ice Hockey, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,3 | 3 | girls | hockey | ice | on,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""3"", ""3"", ""girls"", ""hockey"", ""ice"", ""on""]]",
1853,"Ice Hockey, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,boys | hockey | ice,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""boys"", ""hockey"", ""ice""]]",
1854,3-on-3 Ice Hockey (Ice Hockey),,,,adult,medal,,,,,,,,NO,NO,3 | 3 | hockey | hockey | ice | ice | on,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""3"", ""3"", ""hockey"", ""hockey"", ""ice"", ""ice"", ""on""]]",
1855,"3-on-3 Ice Hockey, Girls (YOG)",ice hockey,ice hockey,women,youth,medal,,,,,,,,YES,NO,3 | 3 | girls | on,0,"[""ice hockey"", ""ice hockey"", ""women"", ""youth"", ""medal"", [], [], [], [], [""3"", ""3"", ""girls"", ""on""]]",fuente1
1856,"Doubles, Boys (YOG)",,,,youth,medal,doubles,,,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [""doubles""], [], [], [], [""boys""]]",
1857,"Doubles, Girls (YOG)",,,,youth,medal,doubles,,,,,,,YES,NO,girls,0,"["""", """", """", ""youth"", ""medal"", [""doubles""], [], [], [], [""girls""]]",
1858,"Normal Hill / 6 km, Individual, Boys (YOG)",,,,youth,medal,individual,individual,6:km,,,,individual,YES,NO,boys | hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [""6:km""], [], [], [""boys"", ""hill"", ""normal""]]",
1859,"Normal Hill, Team, Mixed Youth (YOG)",skiing,nordic combined,mixed,youth,medal,mixed | team,team,,,,,team,YES,NO,hill | normal,0,"[""skiing"", ""nordic combined"", ""mixed"", ""youth"", ""medal"", [""mixed"", ""team""], [], [], [], [""hill"", ""normal""]]",fuente1
1860,"Normal Hill / 4 km, Individual, Girls (YOG)",,,,youth,medal,individual,individual,4:km,,,,individual,YES,NO,girls | hill | normal,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [""4:km""], [], [], [""girls"", ""hill"", ""normal""]]",
1861,"Normal Hill, Individual, Girls (YOG)",skiing,ski jumping,women,youth,medal,individual,individual,,,,,individual,YES,NO,girls | hill | normal,0,"[""skiing"", ""ski jumping"", ""women"", ""youth"", ""medal"", [""individual""], [], [], [], [""girls"", ""hill"", ""normal""]]",fuente1
1862,"Normal Hill, Team, Mixed Youth (YOG)",skiing,ski jumping,mixed,youth,medal,mixed | team,team,,,,,team,YES,NO,hill | normal,0,"[""skiing"", ""ski jumping"", ""mixed"", ""youth"", ""medal"", [""mixed"", ""team""], [], [], [], [""hill"", ""normal""]]",fuente1
1863,"Normal Hill / 4 km, Individual, Girls (YOG)",skiing,ski jumping,women,youth,medal,individual,individual,4:km,,,,individual,YES,NO,girls | hill | normal,0,"[""skiing"", ""ski jumping"", ""women"", ""youth"", ""medal"", [""individual""], [""4:km""], [], [], [""girls"", ""hill"", ""normal""]]",fuente1
1864,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1865,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)",,,,youth,medal,combined | mixed | team,team,,,,,team,YES,NO,country | cross | jumping | nordic | ski | skiing,0,"["""", """", """", ""youth"", ""medal"", [""combined"", ""mixed"", ""team""], [], [], [], [""country"", ""cross"", ""jumping"", ""nordic"", ""ski"", ""skiing""]]",
1866,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1867,"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth (YOG)",,,,youth,medal,combined | mixed | team,team,,,,,team,YES,NO,country | cross | jumping | nordic | ski | skiing,0,"["""", """", """", ""youth"", ""medal"", [""combined"", ""mixed"", ""team""], [], [], [], [""country"", ""cross"", ""jumping"", ""nordic"", ""ski"", ""skiing""]]",
1868,"Normal Hill / 6 km, Individual, Boys (YOG)",skiing,ski jumping,men,youth,medal,individual,individual,6:km,,,,individual,YES,NO,boys | hill | normal,0,"[""skiing"", ""ski jumping"", ""men"", ""youth"", ""medal"", [""individual""], [""6:km""], [], [], [""boys"", ""hill"", ""normal""]]",fuente1
1869,Mixed Sports,,,,adult,medal,mixed,,,,,,,NO,NO,sports,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""sports""]]",
1870,"Freestyle/Snowboard Relay, Mixed Youth (YOG)",,,,youth,medal,freestyle | mixed | relay,,,,,,relay,YES,NO,snowboard,0,"["""", """", """", ""youth"", ""medal"", [""freestyle"", ""mixed"", ""relay""], [], [], [], [""snowboard""]]",
1871,"Big Air, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,air | big | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""air"", ""big"", ""girls""]]",
1872,"Big Air, Boys (YOG)",,,,youth,medal,,,,,,,,YES,NO,air | big | boys,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""air"", ""big"", ""boys""]]",
1873,"Cross, Girls (YOG)",,,,youth,medal,,,,,,,,YES,NO,cross | girls,0,"["""", """", """", ""youth"", ""medal"", [], [], [], [], [""cross"", ""girls""]]",
1874,"Sprint, Boys (YOG)",,,,youth,medal,sprint,,,,,,,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [""sprint""], [], [], [], [""boys""]]",
1875,"Individual, Boys (YOG)",,,,youth,medal,individual,individual,,,,,individual,YES,NO,boys,0,"["""", """", """", ""youth"", ""medal"", [""individual""], [], [], [], [""boys""]]",
1876,"Kumite, >61 kg, Women (Olympic)",,,,adult,medal,,,,,>61:kg,,,NO,NO,kumite,0,"["""", """", """", ""adult"", ""medal"", [], [], ["">61:kg""], [], [""kumite""]]",
1877,"Shortboard, Men (Olympic)",,,,adult,medal,,,,,,,,NO,NO,shortboard,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""shortboard""]]",
1878,"Park, Women (Olympic)",cycling,bmx freestyle,women,adult,medal,,,,,,,,NO,NO,park,0,"[""cycling"", ""bmx freestyle"", ""women"", ""adult"", ""medal"", [], [], [], [], [""park""]]",fuente1
1879,"Canadian Singles, 200 metres, Women (Olympic)",,,,adult,medal,singles,,200:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""200:m""], [], [], [""canadian""]]",
1880,"Canadian Doubles, 500 metres, Women (Olympic)",,,,adult,medal,doubles,,500:m,,,,,NO,NO,canadian,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""500:m""], [], [], [""canadian""]]",
1881,"Combined, Women (Olympic)",sport climbing,sport climbing,women,adult,medal,combined,,,,,,,NO,NO,,0,"[""sport climbing"", ""sport climbing"", ""women"", ""adult"", ""medal"", [""combined""], [], [], [], []]",fuente1
