id_atleta_a,nombre_a,id_atleta_b,nombre_b,fuentes,fecha_a,fecha_b,sexo_a,sexo_b,contextos_a,contextos_b,contextos_compartidos,contextos_solo_a,contextos_solo_b,conflictos_biograficos,unicidad,score_nombre,score_contexto,clasificacion_final,razon,tipo_muestra
7363,Urbano Zea,48902,Urbano Zea,fuente1 | fuente2 | fuente3,1937-03-04,1969-01-30,Male,Male,"[""1960 Summer | MEX | Mexico | basketball men | "", ""1988 Summer | MEX | Mexico | 100 4 freestyle men metres relay swimming x | ""]","[""1988 Summer | MEX |  | 100 butterfly men metres | "", ""1988 Summer | MEX |  | 50 freestyle men metres | "", ""1988 Summer | MEX | Mexico | 100 4 freestyle men metres relay swimming x | "", ""1988 Summer | MEX | Mexico | 100 4 freestyle men metres relay x | "", ""1988 Summer | MEX | Mexico | 100 4 medley men metres relay swimming x | "", ""1988 Summer | MEX | Mexico | 100 4 medley men metres relay x | "", ""1988 Summer | MEX | Mexico | 100 butterfly men metres swimming | "", ""1988 Summer | MEX | Mexico | 50 freestyle men metres swimming | ""]","[""1988 Summer | MEX | Mexico | 100 4 freestyle men metres relay swimming x | ""]","[""1960 Summer | MEX | Mexico | basketball men | ""]","[""1988 Summer | MEX |  | 100 butterfly men metres | "", ""1988 Summer | MEX |  | 50 freestyle men metres | "", ""1988 Summer | MEX | Mexico | 100 4 freestyle men metres relay x | "", ""1988 Summer | MEX | Mexico | 100 4 medley men metres relay swimming x | "", ""1988 Summer | MEX | Mexico | 100 4 medley men metres relay x | "", ""1988 Summer | MEX | Mexico | 100 butterfly men metres swimming | "", ""1988 Summer | MEX | Mexico | 50 freestyle men metres swimming | ""]","[""fecha_nacimiento: 1937-03-04 != 1969-01-30"", ""fecha_fallecimiento: 2022-03-30 != 2018-04-06"", ""unknown: nacionalidad""]",MULTIPLE,1.0,0.111111,CONFLICT,fecha_nacimiento: 1937-03-04 != 1969-01-30; fecha_fallecimiento: 2022-03-30 != 2018-04-06,CONFLICT
5685,Aleksandr Belov,100307,Aleksandr Belov,fuente1 | fuente2 | fuente3,1951-11-09,1981-09-11,Male,Male,"[""1972 Summer | URS | Soviet Union | basketball men | Gold"", ""1976 Summer | URS | Soviet Union | basketball men | Bronze""]","[""1976 Summer | URS | Soviet Union | basketball men | Bronze"", ""2002 Winter | RUS |  | hill individual large men | "", ""2002 Winter | RUS |  | hill individual men normal | "", ""2002 Winter | RUS | Russia | hill individual jumping large men ski | "", ""2002 Winter | RUS | Russia | hill individual jumping men normal ski | ""]","[""1976 Summer | URS | Soviet Union | basketball men | Bronze""]","[""1972 Summer | URS | Soviet Union | basketball men | Gold""]","[""2002 Winter | RUS |  | hill individual large men | "", ""2002 Winter | RUS |  | hill individual men normal | "", ""2002 Winter | RUS | Russia | hill individual jumping large men ski | "", ""2002 Winter | RUS | Russia | hill individual jumping men normal ski | ""]","[""fecha_nacimiento: 1951-11-09 != 1981-09-11"", ""peso_kg: 100 != 60"", ""unknown: fecha_fallecimiento, nacionalidad""]",UNICA,1.0,0.166667,CONFLICT,fecha_nacimiento: 1951-11-09 != 1981-09-11; peso_kg: 100 != 60,CONFLICT
3246,Craig Wilson,54598,Craig Wilson,fuente1 | fuente2 | fuente3,1970-09-03,1957-02-05,Male,Male,"[""1988 Summer | USA | United States | men polo water | Silver"", ""1992 Summer | USA | United States | baseball men | ""]","[""1984 Summer | USA | United States | men polo water | Silver"", ""1988 Summer | USA | United States | men polo water | Silver"", ""1992 Summer | USA | United States | men polo water | ""]","[""1988 Summer | USA | United States | men polo water | Silver""]","[""1992 Summer | USA | United States | baseball men | ""]","[""1984 Summer | USA | United States | men polo water | Silver"", ""1992 Summer | USA | United States | men polo water | ""]","[""fecha_nacimiento: 1970-09-03 != 1957-02-05"", ""unknown: fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.25,CONFLICT,fecha_nacimiento: 1970-09-03 != 1957-02-05,CONFLICT
12096,Yordan Ivanov,86709,Yordan Ivanov,fuente1 | fuente2 | fuente3,1932-03-22,1966-08-16,Male,Male,"[""1972 Summer | BUL | Bulgaria | day equestrianism event individual mixed three | "", ""1972 Summer | BUL | Bulgaria | day equestrianism event mixed team three | "", ""1972 Summer | BUL | Liberia / Bulgaria | open team | "", ""1972 Summer | BUL | Liberia | individual open | ""]","[""1972 Summer | BUL | Bulgaria | day equestrianism event mixed team three | "", ""1992 Winter | BUL | Bulgaria | bobsleigh four men | "", ""1992 Winter | BUL | Bulgaria | four men | ""]","[""1972 Summer | BUL | Bulgaria | day equestrianism event mixed team three | ""]","[""1972 Summer | BUL | Bulgaria | day equestrianism event individual mixed three | "", ""1972 Summer | BUL | Liberia / Bulgaria | open team | "", ""1972 Summer | BUL | Liberia | individual open | ""]","[""1992 Winter | BUL | Bulgaria | bobsleigh four men | "", ""1992 Winter | BUL | Bulgaria | four men | ""]","[""fecha_nacimiento: 1932-03-22 != 1966-08-16"", ""unknown: fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.166667,CONFLICT,fecha_nacimiento: 1932-03-22 != 1966-08-16,CONFLICT
156014,Marek Galiski,156015,Marek Galiski,fuente2 | fuente3,,,M,M,"[""1996 Summer | POL | Poland | country cross cycling men mountainbike | "", ""2000 Summer | POL | Poland | country cross cycling men mountainbike | "", ""2004 Summer | POL | Poland | country cross cycling men mountainbike | "", ""2008 Summer | POL | Poland | country cross cycling men mountainbike | ""]","[""1980 Summer | POL | Poland | greco heavyweight men roman super wrestling | "", ""2000 Summer | POL | Poland | country cross cycling men mountainbike | ""]","[""2000 Summer | POL | Poland | country cross cycling men mountainbike | ""]","[""1996 Summer | POL | Poland | country cross cycling men mountainbike | "", ""2004 Summer | POL | Poland | country cross cycling men mountainbike | "", ""2008 Summer | POL | Poland | country cross cycling men mountainbike | ""]","[""1980 Summer | POL | Poland | greco heavyweight men roman super wrestling | ""]","[""altura_cm: 175 != 200"", ""peso_kg: 63 != 190"", ""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.2,CONFLICT,altura_cm: 175 != 200; peso_kg: 63 != 190,CONFLICT
45374,Stefan Georgiev,98724,Stefan Georgiev,fuente1 | fuente2 | fuente3,1955-07-28,1977-05-20,Male,Male,"[""1976 Summer | BUL |  | 100 freestyle men metres | "", ""1976 Summer | BUL | Bulgaria | 100 freestyle men metres swimming | "", ""1976 Summer | BUL | Bulgaria | 200 4 freestyle men metres relay swimming x | "", ""1976 Summer | BUL | Bulgaria | 200 4 freestyle men metres relay x | ""]","[""1976 Summer | BUL | Bulgaria | 200 4 freestyle men metres relay swimming x | "", ""1998 Winter | BUL |  | giant men slalom | "", ""1998 Winter | BUL |  | men slalom | "", ""1998 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""1998 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2002 Winter | BUL |  | combined men | "", ""2002 Winter | BUL |  | giant men slalom | "", ""2002 Winter | BUL |  | men slalom | "", ""2002 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2002 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""2002 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2006 Winter | BUL |  | combined men | "", ""2006 Winter | BUL |  | men slalom | "", ""2006 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2006 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2010 Winter | BUL |  | combined men | "", ""2010 Winter | BUL |  | downhill men | "", ""2010 Winter | BUL |  | g men super | "", ""2010 Winter | BUL |  | giant men slalom | "", ""2010 Winter | BUL |  | men slalom | "", ""2010 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2010 Winter | BUL | Bulgaria | alpine downhill men skiing | "", ""2010 Winter | BUL | Bulgaria | alpine g men skiing super | "", ""2010 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""2010 Winter | BUL | Bulgaria | alpine men skiing slalom | ""]","[""1976 Summer | BUL | Bulgaria | 200 4 freestyle men metres relay swimming x | ""]","[""1976 Summer | BUL |  | 100 freestyle men metres | "", ""1976 Summer | BUL | Bulgaria | 100 freestyle men metres swimming | "", ""1976 Summer | BUL | Bulgaria | 200 4 freestyle men metres relay x | ""]","[""1998 Winter | BUL |  | giant men slalom | "", ""1998 Winter | BUL |  | men slalom | "", ""1998 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""1998 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2002 Winter | BUL |  | combined men | "", ""2002 Winter | BUL |  | giant men slalom | "", ""2002 Winter | BUL |  | men slalom | "", ""2002 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2002 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""2002 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2006 Winter | BUL |  | combined men | "", ""2006 Winter | BUL |  | men slalom | "", ""2006 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2006 Winter | BUL | Bulgaria | alpine men skiing slalom | "", ""2010 Winter | BUL |  | combined men | "", ""2010 Winter | BUL |  | downhill men | "", ""2010 Winter | BUL |  | g men super | "", ""2010 Winter | BUL |  | giant men slalom | "", ""2010 Winter | BUL |  | men slalom | "", ""2010 Winter | BUL | Bulgaria | alpine combined men skiing | "", ""2010 Winter | BUL | Bulgaria | alpine downhill men skiing | "", ""2010 Winter | BUL | Bulgaria | alpine g men skiing super | "", ""2010 Winter | BUL | Bulgaria | alpine giant men skiing slalom | "", ""2010 Winter | BUL | Bulgaria | alpine men skiing slalom | ""]","[""fecha_nacimiento: 1955-07-28 != 1977-05-20"", ""unknown: fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,1.0,0.035714,CONFLICT,fecha_nacimiento: 1955-07-28 != 1977-05-20,CONFLICT
23127,Dmitry Shevchenko,77057,Dmitry Shevchenko,fuente1 | fuente2 | fuente3,1967-11-13,1968-05-13,Male,Male,"[""1992 Summer | EUN |  | foil individual men | "", ""1992 Summer | EUN | Unified Team | fencing foil individual men | "", ""1992 Summer | EUN | Unified Team | fencing foil men team | "", ""1992 Summer | EUN | Unified Team | foil men team | "", ""1996 Summer | RUS |  | foil individual men | "", ""1996 Summer | RUS | Russia | fencing foil individual men | "", ""1996 Summer | RUS | Russia | fencing foil men team | Gold"", ""1996 Summer | RUS | Russian Federation | foil men team | Gold"", ""2000 Summer | RUS |  | foil individual men | Bronze"", ""2000 Summer | RUS | Russia | fencing foil individual men | Bronze"", ""2000 Summer | RUS | Russia | fencing foil men team | "", ""2000 Summer | RUS | Russian Federation | foil men team | ""]","[""1992 Summer | EUN |  | discus men throw | "", ""1992 Summer | EUN | Unified Team | fencing foil men team | "", ""2000 Summer | RUS |  | discus men throw | "", ""2004 Summer | RUS |  | discus men throw | ""]","[""1992 Summer | EUN | Unified Team | fencing foil men team | ""]","[""1992 Summer | EUN |  | foil individual men | "", ""1992 Summer | EUN | Unified Team | fencing foil individual men | "", ""1992 Summer | EUN | Unified Team | foil men team | "", ""1996 Summer | RUS |  | foil individual men | "", ""1996 Summer | RUS | Russia | fencing foil individual men | "", ""1996 Summer | RUS | Russia | fencing foil men team | Gold"", ""1996 Summer | RUS | Russian Federation | foil men team | Gold"", ""2000 Summer | RUS |  | foil individual men | Bronze"", ""2000 Summer | RUS | Russia | fencing foil individual men | Bronze"", ""2000 Summer | RUS | Russia | fencing foil men team | "", ""2000 Summer | RUS | Russian Federation | foil men team | ""]","[""1992 Summer | EUN |  | discus men throw | "", ""2000 Summer | RUS |  | discus men throw | "", ""2004 Summer | RUS |  | discus men throw | ""]","[""fecha_nacimiento: 1967-11-13 != 1968-05-13"", ""peso_kg: 96 != 130"", ""unknown: fecha_fallecimiento""]",MULTIPLE,1.0,0.066667,CONFLICT,fecha_nacimiento: 1967-11-13 != 1968-05-13; peso_kg: 96 != 130,CONFLICT
85616,Bjørn Gulbrandsen,85617,Bjørn Oscar Gulbrandsen,fuente1,1927-01-09,1925-09-17,Male,Male,"[""1952 Winter | NOR | Norway | hockey ice men | ""]","[""1952 Winter | NOR | Norway | hockey ice men | "", ""1956 Summer | NOR | Pan II | keelboat open person three | ""]","[""1952 Winter | NOR | Norway | hockey ice men | ""]",[],"[""1956 Summer | NOR | Pan II | keelboat open person three | ""]","[""fecha_nacimiento: 1927-01-09 != 1925-09-17"", ""fecha_fallecimiento: 1988-05-20 != 2011-04-16"", ""unknown: nacionalidad, altura_cm, peso_kg""]",UNICA,0.85,0.5,CONFLICT,fecha_nacimiento: 1927-01-09 != 1925-09-17; fecha_fallecimiento: 1988-05-20 != 2011-04-16,CONFLICT
163025,Zsfia Kovcs,163026,Zsfia Kovcs,fuente2 | fuente3,,,F,F,"[""2016 Summer | HUN | Hungary | all around gymnastics individual women | "", ""2016 Summer | HUN | Hungary | balance beam gymnastics women | "", ""2016 Summer | HUN | Hungary | bars gymnastics uneven women | "", ""2016 Summer | HUN | Hungary | exercise floor gymnastics women | "", ""2016 Summer | HUN | Hungary | gymnastics horse vault women | ""]","[""2012 Summer | HUN | Hungary | distance triathlon women | "", ""2016 Summer | HUN | Hungary | distance triathlon women | "", ""2016 Summer | HUN | Hungary | exercise floor gymnastics women | ""]","[""2016 Summer | HUN | Hungary | exercise floor gymnastics women | ""]","[""2016 Summer | HUN | Hungary | all around gymnastics individual women | "", ""2016 Summer | HUN | Hungary | balance beam gymnastics women | "", ""2016 Summer | HUN | Hungary | bars gymnastics uneven women | "", ""2016 Summer | HUN | Hungary | gymnastics horse vault women | ""]","[""2012 Summer | HUN | Hungary | distance triathlon women | "", ""2016 Summer | HUN | Hungary | distance triathlon women | ""]","[""altura_cm: 157 != 180"", ""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",MULTIPLE,1.0,0.142857,CONFLICT,altura_cm: 157 != 180,CONFLICT
127352,Elyane Boal,148797,Elyane Eullia Alfama Duarte Freire de Andrade Boal,fuente1 | fuente2 | fuente3,1998-04-26,,Female,F,"[""2016 Summer | CPV |  | individual women | "", ""2016 Summer | CPV | Cape Verde | gymnastics individual rhythmic women | ""]","[""2016 Summer | CPV | Cape Verde | gymnastics individual rhythmic women | ""]","[""2016 Summer | CPV | Cape Verde | gymnastics individual rhythmic women | ""]","[""2016 Summer | CPV |  | individual women | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.360656,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
107434,Nuno Merino,167505,Nuno Henrique dos Santos Pramos Merino,fuente1 | fuente2 | fuente3,1980-07-02,,Male,M,"[""2004 Summer | POR |  | individual men | "", ""2004 Summer | POR | Portugal | individual men trampolining | ""]","[""2004 Summer | POR | Portugal | individual men trampolining | ""]","[""2004 Summer | POR | Portugal | individual men trampolining | ""]","[""2004 Summer | POR |  | individual men | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.44898,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
61498,Bernardo Silva,176639,Bernardo Manuel Pinheiro do Esprito Santo Silva,fuente1 | fuente2 | fuente3,1935-09-26,,Male,M,"[""1968 Summer | POR |  | dinghy one open person | "", ""1968 Summer | POR | Portugal | dinghy mixed one person sailing | ""]","[""1968 Summer | POR | Portugal | dinghy mixed one person sailing | ""]","[""1968 Summer | POR | Portugal | dinghy mixed one person sailing | ""]","[""1968 Summer | POR |  | dinghy one open person | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.459016,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
49476,Rui Borges,149110,"Rui Paulo ""Rui Borges"" Leito Borges",fuente1 | fuente2 | fuente3,1967-06-04,,Male,M,"[""1988 Summer | POR |  | 400 individual medley men metres | "", ""1988 Summer | POR | Portugal | 400 individual medley men metres swimming | ""]","[""1988 Summer | POR | Portugal | 400 individual medley men metres swimming | ""]","[""1988 Summer | POR | Portugal | 400 individual medley men metres swimming | ""]","[""1988 Summer | POR |  | 400 individual medley men metres | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.465116,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
130818,Ali Mohamed,168035,Ali Zein Elabedin Ali Ismail Mohamed,fuente1 | fuente2 | fuente3,1990-12-14,,Male,M,"[""2016 Summer | EGY | Egypt | handball men | "", ""2020 Summer | EGY | Egypt | handball men | ""]","[""2016 Summer | EGY | Egypt | handball men | ""]","[""2016 Summer | EGY | Egypt | handball men | ""]","[""2020 Summer | EGY | Egypt | handball men | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.468085,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
61289,Franck David,152435,Franck Olivier Christian Franois David,fuente1 | fuente2 | fuente3,1970-03-21,,Male,M,"[""1992 Summer | FRA |  | men windsurfer | Gold"", ""1992 Summer | FRA | France | men sailing windsurfer | Gold""]","[""1992 Summer | FRA | France | men sailing windsurfer | Gold""]","[""1992 Summer | FRA | France | men sailing windsurfer | Gold""]","[""1992 Summer | FRA |  | men windsurfer | Gold""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.48,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
105910,Carlos Grave,157533,Carlos Manuel de Vasconcelos e S Grave,fuente1 | fuente2 | fuente3,1958-06-07,,Male,M,"[""2004 Summer | POR | Laughton Hills | individual open | "", ""2004 Summer | POR | Portugal | day equestrianism event individual mixed three | ""]","[""2004 Summer | POR | Portugal | day equestrianism event individual mixed three | ""]","[""2004 Summer | POR | Portugal | day equestrianism event individual mixed three | ""]","[""2004 Summer | POR | Laughton Hills | individual open | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.48,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
130150,Ian Matos,152741,Ian Carlos Gonalves de Matos,fuente1 | fuente2 | fuente3,1989-04-24,,Male,M,"[""2016 Summer | BRA | Brazil | diving men springboard synchronized | "", ""2016 Summer | BRA | Luiz Outerelo | men springboard synchronized | ""]","[""2016 Summer | BRA | Brazil | diving men springboard synchronized | ""]","[""2016 Summer | BRA | Brazil | diving men springboard synchronized | ""]","[""2016 Summer | BRA | Luiz Outerelo | men springboard synchronized | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.486486,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
122519,Pedro Cunha,152160,Pedro Henrique de Miranda da Cunha,fuente1 | fuente2 | fuente3,1983-06-10,,Male,M,"[""2012 Summer | BRA | Brazil-2 | beach men volleyball | "", ""2012 Summer | BRA | Ricardo | beach men volleyball | ""]","[""2012 Summer | BRA | Brazil-2 | beach men volleyball | ""]","[""2012 Summer | BRA | Brazil-2 | beach men volleyball | ""]","[""2012 Summer | BRA | Ricardo | beach men volleyball | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.488889,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
407,Luis González,155153,Luis Alberto de Jesus Fernndez Gonzalez,fuente1 | fuente2 | fuente3,1945-11-19,,Male,M,"[""1976 Summer | CRC |  | individual men | "", ""1980 Summer | CRC | Costa Rica | football men | ""]","[""1980 Summer | CRC | Costa Rica | football men | ""]","[""1980 Summer | CRC | Costa Rica | football men | ""]","[""1976 Summer | CRC |  | individual men | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.5,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
23005,Jorge Franco,155663,Jorge Alberto de Paiva e Pona Franco,fuente1 | fuente2 | fuente3,1923-09-17,,Male,M,"[""1952 Summer | POR | Portugal | fencing men sabre team | "", ""1952 Summer | POR | Portugal | men sabre team | ""]","[""1952 Summer | POR | Portugal | fencing men sabre team | ""]","[""1952 Summer | POR | Portugal | fencing men sabre team | ""]","[""1952 Summer | POR | Portugal | men sabre team | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,0.5,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
127464,Nada Saafan,174862,Nada Nabil Mohamed Elsayed Saafan,fuente1 | fuente2 | fuente3,1996-09-10,,Female,F,"[""2016 Summer | EGY | Egypt | swimming synchronized team women | "", ""2016 Summer | EGY | Egypt | team women | ""]","[""2016 Summer | EGY | Egypt | swimming synchronized team women | ""]","[""2016 Summer | EGY | Egypt | swimming synchronized team women | ""]","[""2016 Summer | EGY | Egypt | team women | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.5,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
130193,Thiagus Thiagus Petrus,153685,Thiagus Petrus Gonalves dos Santos,fuente1 | fuente2,1989-01-25,,Male,M,"[""2016 Summer | BRA | Brazil | handball men | "", ""2020 Summer | BRA | Brazil | handball men | ""]","[""2016 Summer | BRA | Brazil | handball men | ""]","[""2016 Summer | BRA | Brazil | handball men | ""]","[""2020 Summer | BRA | Brazil | handball men | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.5,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
130246,Marcos Macedo,165783,Marcos Antnio Costa Ferreira de Macedo,fuente1 | fuente2 | fuente3,1990-09-09,,Male,M,"[""2016 Summer | BRA |  | 100 butterfly men metres | "", ""2016 Summer | BRA | Brazil | 100 butterfly men metres swimming | ""]","[""2016 Summer | BRA | Brazil | 100 butterfly men metres swimming | ""]","[""2016 Summer | BRA | Brazil | 100 butterfly men metres swimming | ""]","[""2016 Summer | BRA |  | 100 butterfly men metres | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.509804,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
35447,Georges Mys,169006,Georges Victor Livin Mathieu Mys,fuente1 | fuente2 | fuente3,1880-03-26,,Male,M,"[""1908 Summer | BEL | Royal Club Nautique de Gand | coxed eights men rowing | Silver"", ""1908 Summer | BEL | Royal Club Nautique de Gand | eights men | Silver""]","[""1908 Summer | BEL | Royal Club Nautique de Gand | coxed eights men rowing | Silver""]","[""1908 Summer | BEL | Royal Club Nautique de Gand | coxed eights men rowing | Silver""]","[""1908 Summer | BEL | Royal Club Nautique de Gand | eights men | Silver""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad, altura_cm""]",UNICA,0.511628,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
70082,Karl Wolf,182415,Karl Johann Friedrich Wolf,fuente1 | fuente2 | fuente3,1912-02-11,,Male,M,"[""1952 Summer | GER |  | hammer men throw | "", ""1952 Summer | GER | Germany | athletics hammer men throw | ""]","[""1952 Summer | GER | Germany | athletics hammer men throw | ""]","[""1952 Summer | GER | Germany | athletics hammer men throw | ""]","[""1952 Summer | GER |  | hammer men throw | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.514286,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
102641,Miguel Pires,172204,Miguel Jernimo Bento Martins Pires,fuente1 | fuente2 | fuente3,1984-07-16,,Male,M,"[""2004 Summer | POR | Portugal | 200 4 freestyle men metres relay swimming x | "", ""2004 Summer | POR | Portugal | 200 4 freestyle men metres relay x | ""]","[""2004 Summer | POR | Portugal | 200 4 freestyle men metres relay swimming x | ""]","[""2004 Summer | POR | Portugal | 200 4 freestyle men metres relay swimming x | ""]","[""2004 Summer | POR | Portugal | 200 4 freestyle men metres relay x | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.521739,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
92073,Helene Raagaard Hansen,158474,"Helene Birgitta (Helen Raagaard-) Hansen (Andersen-, -Raagaard-Hansen)",fuente1 | fuente2 | fuente3,1968-05-21,,Female,F,"[""2000 Summer | DEN | Denmark | mixed multihull sailing | "", ""2000 Summer | DEN | Stig Raagaard Hansen | multihull open | ""]","[""2000 Summer | DEN | Denmark | mixed multihull sailing | ""]","[""2000 Summer | DEN | Denmark | mixed multihull sailing | ""]","[""2000 Summer | DEN | Stig Raagaard Hansen | multihull open | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad""]",UNICA,0.52381,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
40986,Albert Fichefet,155267,Albert Modeste mile Franois Simon Fichefet,fuente1 | fuente2 | fuente3,1903-06-22,,Male,M,"[""1952 Summer | BEL |  | men trap | "", ""1952 Summer | BEL | Belgium | men shooting trap | ""]","[""1952 Summer | BEL | Belgium | men shooting trap | ""]","[""1952 Summer | BEL | Belgium | men shooting trap | ""]","[""1952 Summer | BEL |  | men trap | ""]",[],"[""unknown: fecha_nacimiento, fecha_fallecimiento, nacionalidad, altura_cm, peso_kg""]",UNICA,0.526316,0.5,STRONG_ALIAS,"Nombre corto contenido en nombre largo, historial compartido y candidato único sin conflicto biográfico.",STRONG_ALIAS_MENOR_CONFIANZA
