clasificacion,componente_evento,clave_logica_post,filas,eventos_originales,evento_canonico,cantidad_eventos_originales,extras_inducidos_por_alias,campos_conflictivos,ids_participacion,id_atleta,id_edicion,id_noc,equipo,medalla
ALIAS_INDUCED_MERGEABLE,EV500040,2829|26|150|34|Bulgaria|,3,150;1900,150,2,1,,6047;363814;624091,2829,26,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,2831|28|150|55|Cuba|Bronze,2,150;1900,150,2,1,,6050;365031,2831,28,55,Cuba,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,2831|30|150|55|Cuba|,2,150;1900,150,2,1,,6051;365032,2831,30,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500040,2832|26|150|34|Bulgaria|,3,150;1900,150,2,1,,6052;377180;634851,2832,26,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,2834|22|150|104|Italy|,2,150;1900,150,2,1,,6054;383153,2834,22,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,2835|22|150|34|Bulgaria|,2,150;1900,150,2,1,,6055;649389,2835,22,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,2836|24|150|38|Canada|,2,150;1900,150,2,1,,6056;388828,2836,24,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,2838|24|150|14|Australia|,3,150;1900,150,2,1,,6058;395716;649768,2838,24,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,3253|20|150|34|Bulgaria|,3,150;1900,150,2,1,,6549;410271;661336,3253,20,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,3253|22|150|34|Bulgaria|,2,150;1900,150,2,1,,6550;410272,3253,22,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,3254|20|150|108|Japan|,3,150;1900,150,2,1,,6551;410459;661471,3254,20,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,3254|22|150|108|Japan|,2,150;1900,150,2,1,,6552;410460,3254,22,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,3255|24|150|38|Canada|,3,150;1900,150,2,1,,6553;410672;661645,3255,24,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,3256|28|150|14|Australia|,2,150;1900,150,2,1,,6554;413395,3256,28,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,3257|28|150|221|Soviet Union|Gold,3,150;1900,150,2,1,,6555;572190;792031,3257,28,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,3257|30|150|221|Soviet Union|Bronze,2,150;1900,150,2,1,,6556;572191,3257,30,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,3258|24|150|108|Japan|,3,150;1900,150,2,1,,6557;419574;668758,3258,24,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,3259|20|150|34|Bulgaria|,3,150;1900,150,2,1,,6558;420548;669516,3259,20,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,3259|22|150|34|Bulgaria|,2,150;1900,150,2,1,,6559;420549,3259,22,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,3261|34|150|38|Canada|,2,150;1900,150,2,1,,6561;671150,3261,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,3262|34|150|38|Canada|,2,150;1900,150,2,1,,6563;423301,3262,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,3265|26|150|34|Bulgaria|,3,150;1900,150,2,1,,6567;427627;675177,3265,26,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,3270|36|150|38|Canada|,3,150;1900,150,2,1,,6575;434774;680542,3270,36,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,3272|18|150|221|Soviet Union|Silver,3,150;1900,150,2,1,,6578;436429;681850,3272,18,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,5064|14|150|43|China|,3,150;1900,150,2,1,,8623;445830;689429,5064,14,43,China,
ALIAS_INDUCED_MERGEABLE,EV500040,5065|24|150|14|Australia|,3,150;1900,150,2,1,,8624;447125;690493,5065,24,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,5066|14|150|43|China|,3,150;1900,150,2,1,,8625;448021;691236,5066,14,43,China,
ALIAS_INDUCED_MERGEABLE,EV500040,5067|22|150|234|Yugoslavia|,3,150;1900,150,2,1,,8626;449238;692188,5067,22,234,Yugoslavia,
ALIAS_INDUCED_MERGEABLE,EV500040,5068|20|150|38|Canada|,2,150;1900,150,2,1,,8627;451016,5068,20,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5072|20|150|31|Brazil|,3,150;1900,150,2,1,,8631;457579;699085,5072,20,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,5072|22|150|31|Brazil|Bronze,2,150;1900,150,2,1,,8632;457580,5072,22,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,5072|24|150|31|Brazil|Bronze,2,150;1900,150,2,1,,8633;457581,5072,24,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,5072|26|150|31|Brazil|,2,150;1900,150,2,1,,8634;457582,5072,26,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,5073|28|150|14|Australia|,3,150;1900,150,2,1,,8635;457804;699272,5073,28,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,5075|16|150|38|Canada|,2,150;1900,150,2,1,,8637;461866,5075,16,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5078|20|150|34|Bulgaria|,3,150;1900,150,2,1,,8641;467289;707234,5078,20,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,5078|22|150|34|Bulgaria|,2,150;1900,150,2,1,,8642;467290,5078,22,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,5079|14|150|204|Czechoslovakia|,3,150;1900,150,2,1,,8643;468252;708005,5079,14,204,Czechoslovakia,
ALIAS_INDUCED_MERGEABLE,EV500040,5080|18|150|221|Soviet Union|Silver,3,150;1900,150,2,1,,8644;468756;708404,5080,18,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,5081|32|150|14|Australia|,2,150;1900,150,2,1,,8645;471341,5081,32,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,5081|34|150|14|Australia|,2,150;1900,150,2,1,,8646;471342,5081,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,5084|18|150|34|Bulgaria|,3,150;1900,150,2,1,,8650;477668;715856,5084,18,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,5090|36|150|221|Soviet Union|Gold,3,150;1900,150,2,1,,8657;488491;724548,5090,36,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,5094|18|150|38|Canada|,3,150;1900,150,2,1,,8663;494828;729650,5094,18,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5096|30|150|38|Canada|,3,150;1900,150,2,1,,8666;502935;736168,5096,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5096|34|150|38|Canada|,2,150;1900,150,2,1,,8667;502936,5096,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5096|36|150|38|Canada|,2,150;1900,150,2,1,,8668;502937,5096,36,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,5097|32|150|204|Czechoslovakia|,3,150;1900,150,2,1,,8669;503357;736475,5097,32,204,Czechoslovakia,
ALIAS_INDUCED_MERGEABLE,EV500040,5098|14|150|31|Brazil|,2,150;1900,150,2,1,,8670;320827,5098,14,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5105|30|152|108|Japan|,2,152;1982,152,2,1,,8679;316716,5105,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5107|38|152|104|Italy|,3,152;1982,152,2,1,,8681;317183;585492,5107,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5108|38|152|67|Spain|,2,152;1982,152,2,1,,8682;317333,5108,38,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500041,5109|41|152|104|Italy|,3,152;1982,152,2,1,,8683;317750;585976,5109,41,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5111|41|152|223|United States|Gold,3,152;1982,152,2,1,,8685;319919;587792,5111,41,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5114|32|152|104|Italy|,3,152;1982,152,2,1,,8688;321021;588671,5114,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5116|38|152|70|Unified Team|Gold,3,152;1982,152,2,1,,8690;322452;589845,5116,38,70,Unified Team,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5117|36|152|221|Soviet Union|Bronze,3,152;1982,152,2,1,,8693;322787;590138,5117,36,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5118|30|152|221|Soviet Union|Gold,3,152;1982,152,2,1,,8694;323792;591007,5118,30,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5118|32|152|221|Soviet Union|Gold,2,152;1982,152,2,1,,8695;323793,5118,32,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5119|30|152|38|Canada|,2,152;1982,152,2,1,,8696;322967,5119,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5120|38|152|104|Italy|,3,152;1982,152,2,1,,8697;324004;591200,5120,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5121|38|152|31|Brazil|,2,152;1982,152,2,1,,8698;418459,5121,38,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5130|34|152|38|Canada|,3,152;1982,152,2,1,,8708;331022;596717,5130,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5130|41|152|38|Canada|,2,152;1982,152,2,1,,8709;331023,5130,41,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5131|30|152|38|Canada|,2,152;1982,152,2,1,,8710;331256,5131,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5132|32|152|94|Hungary|,3,152;1982,152,2,1,,8711;332819;598164,5132,32,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500041,5133|30|152|34|Bulgaria|Bronze,2,152;1982,152,2,1,,8712;597851,5133,30,34,Bulgaria,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5134|41|152|223|United States|Gold,2,152;1982,152,2,1,,8714;333060,5134,41,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5134|43|152|223|United States|Gold,2,152;1982,152,2,1,,8715;333061,5134,43,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5135|41|152|104|Italy|,3,152;1982,152,2,1,,8716;333331;598617,5135,41,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5138|34|152|223|United States|Gold,2,152;1982,152,2,1,,8720;334636,5138,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5139|41|152|38|Canada|,3,152;1982,152,2,1,,8721;334914;599951,5139,41,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5139|43|152|38|Canada|,2,152;1982,152,2,1,,8722;334915,5139,43,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5140|41|152|14|Australia|Bronze,2,152;1982,152,2,1,,8723;335722,5140,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5140|43|152|14|Australia|Silver,2,152;1982,152,2,1,,8724;335723,5140,43,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5141|41|152|14|Australia|Bronze,3,152;1982,152,2,1,,8725;337753;602196,5141,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5141|43|152|14|Australia|Silver,2,152;1982,152,2,1,,8726;337754,5141,43,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5142|30|152|223|United States|Silver,2,152;1982,152,2,1,,8727;337756,5142,30,223,United States,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5144|36|152|223|United States|Gold,2,152;1982,152,2,1,,8732;338119,5144,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5145|34|152|14|Australia|,3,152;1982,152,2,1,,8733;502305;735637,5145,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5145|36|152|14|Australia|,2,152;1982,152,2,1,,8734;502306,5145,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5147|36|152|223|United States|Gold,2,152;1982,152,2,1,,8736;339984,5147,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5147|38|152|223|United States|Bronze,2,152;1982,152,2,1,,8737;339985,5147,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5148|38|152|70|Unified Team|Gold,3,152;1982,152,2,1,,8738;340056;604074,5148,38,70,Unified Team,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5149|41|152|219|Ukraine|,3,152;1982,152,2,1,,8741;340210;604207,5149,41,219,Ukraine,
ALIAS_INDUCED_MERGEABLE,EV500041,5150|36|152|221|Soviet Union|Bronze,2,152;1982,152,2,1,,8742;604625,5150,36,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5151|41|152|104|Italy|,3,152;1982,152,2,1,,8743;344617;607933,5151,41,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5156|41|152|14|Australia|Bronze,2,152;1982,152,2,1,,8753;346456,5156,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5157|38|152|223|United States|Bronze,2,152;1982,152,2,1,,8754;346734,5157,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5158|32|152|55|Cuba|,2,152;1982,152,2,1,,8755;346836,5158,32,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500041,5159|34|152|14|Australia|,2,152;1982,152,2,1,,8756;347184,5159,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5159|36|152|14|Australia|,2,152;1982,152,2,1,,8757;347185,5159,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5172|34|152|38|Canada|,2,152;1982,152,2,1,,8775;350507,5172,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5173|34|152|14|Australia|,2,152;1982,152,2,1,,8776;351083,5173,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5175|41|152|14|Australia|Bronze,3,152;1982,152,2,1,,8780;352404;614445,5175,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5175|45|152|14|Australia|Silver,2,152;1982,152,2,1,,8781;352405,5175,45,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5176|36|152|223|United States|Gold,2,152;1982,152,2,1,,8782;352506,5176,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5176|38|152|223|United States|Bronze,2,152;1982,152,2,1,,8783;352507,5176,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5177|32|152|55|Cuba|,2,152;1982,152,2,1,,8784;353105,5177,32,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500041,5178|38|152|104|Italy|,3,152;1982,152,2,1,,8785;353264;615237,5178,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5179|30|152|38|Canada|,2,152;1982,152,2,1,,8786;354253,5179,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5180|34|152|223|United States|Gold,3,152;1982,152,2,1,,8787;355367;617057,5180,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5181|34|152|14|Australia|,3,152;1982,152,2,1,,8788;356625;618075,5181,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5181|36|152|14|Australia|,2,152;1982,152,2,1,,8789;356626,5181,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5184|38|152|223|United States|Bronze,2,152;1982,152,2,1,,8792;357843,5184,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5185|32|152|55|Cuba|,2,152;1982,152,2,1,,8793;359163,5185,32,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500041,5187|41|152|31|Brazil|Silver,2,152;1982,152,2,1,,8795;443668,5187,41,31,Brazil,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5187|45|152|31|Brazil|,2,152;1982,152,2,1,,8796;443669,5187,45,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5188|38|152|31|Brazil|,2,152;1982,152,2,1,,8797;758870,5188,38,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5189|34|152|234|Yugoslavia|,3,152;1982,152,2,1,,8800;360756;621557,5189,34,234,Yugoslavia,
ALIAS_INDUCED_MERGEABLE,EV500041,5190|32|152|34|Bulgaria|Silver,3,152;1982,152,2,1,,8801;362040;622588,5190,32,34,Bulgaria,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5190|36|152|34|Bulgaria|,2,152;1982,152,2,1,,8802;362041,5190,36,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500041,5191|32|152|55|Cuba|,2,152;1982,152,2,1,,8803;362229,5191,32,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500041,5193|30|152|34|Bulgaria|Bronze,3,152;1982,152,2,1,,8805;363668;623979,5193,30,34,Bulgaria,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5193|32|152|34|Bulgaria|Silver,2,152;1982,152,2,1,,8806;363669,5193,32,34,Bulgaria,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5194|38|152|223|United States|Bronze,3,152;1982,152,2,1,,8807;364217;624420,5194,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5198|34|152|223|United States|Gold,3,152;1982,152,2,1,,8812;365381;625367,5198,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5198|36|152|223|United States|Gold,2,152;1982,152,2,1,,8813;365382,5198,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5199|34|152|234|Yugoslavia|,3,152;1982,152,2,1,,8814;365625;625553,5199,34,234,Yugoslavia,
ALIAS_INDUCED_MERGEABLE,EV500041,5199|36|152|234|Yugoslavia|Silver,2,152;1982,152,2,1,,8815;365626,5199,36,234,Yugoslavia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5200|38|152|31|Brazil|,2,152;1982,152,2,1,,8816;413596,5200,38,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5200|41|152|31|Brazil|Silver,2,152;1982,152,2,1,,8817;413597,5200,41,31,Brazil,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5200|43|152|31|Brazil|Bronze,2,152;1982,152,2,1,,8818;413598,5200,43,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5200|45|152|31|Brazil|,2,152;1982,152,2,1,,8819;413599,5200,45,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500041,5202|30|152|38|Canada|,2,152;1982,152,2,1,,8821;366040,5202,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5203|41|152|219|Ukraine|,3,152;1982,152,2,1,,8822;366091;625953,5203,41,219,Ukraine,
ALIAS_INDUCED_MERGEABLE,EV500041,5204|32|152|104|Italy|,2,152;1982,152,2,1,,8823;366305,5204,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5206|30|152|38|Canada|,2,152;1982,152,2,1,,8825;367404,5206,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5207|30|152|223|United States|Silver,3,152;1982,152,2,1,,8826;367811;627337,5207,30,223,United States,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5208|34|152|223|United States|Gold,3,152;1982,152,2,1,,8827;369437;628629,5208,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5208|36|152|223|United States|Gold,2,152;1982,152,2,1,,8828;369438,5208,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5208|38|152|223|United States|Bronze,2,152;1982,152,2,1,,8829;369439,5208,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5208|41|152|223|United States|Gold,2,152;1982,152,2,1,,8830;369440,5208,41,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5208|43|152|223|United States|Gold,2,152;1982,152,2,1,,8831;369441,5208,43,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5210|36|152|223|United States|Gold,2,152;1982,152,2,1,,8835;373083,5210,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5211|41|152|38|Canada|,3,152;1982,152,2,1,,8836;373271;631679,5211,41,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5212|32|152|104|Italy|,3,152;1982,152,2,1,,8837;373722;632071,5212,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5213|41|152|14|Australia|Bronze,2,152;1982,152,2,1,,8838;374212,5213,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5213|43|152|14|Australia|Silver,2,152;1982,152,2,1,,8839;374213,5213,43,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5213|45|152|14|Australia|Silver,2,152;1982,152,2,1,,8840;374214,5213,45,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5214|38|152|67|Spain|,2,152;1982,152,2,1,,8841;376284,5214,38,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500041,5214|45|152|67|Spain|,2,152;1982,152,2,1,,8842;376285,5214,45,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500041,5215|30|152|221|Soviet Union|Gold,2,152;1982,152,2,1,,8843;376622,5215,30,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5215|32|152|221|Soviet Union|Gold,2,152;1982,152,2,1,,8844;376623,5215,32,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5216|34|152|14|Australia|,2,152;1982,152,2,1,,8845;379434,5216,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5217|30|152|108|Japan|,3,152;1982,152,2,1,,8846;381793;638524,5217,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5218|38|152|104|Italy|,3,152;1982,152,2,1,,8847;381897;638625,5218,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5218|41|152|104|Italy|,2,152;1982,152,2,1,,8848;381898,5218,41,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5219|41|152|38|Canada|,3,152;1982,152,2,1,,8849;421169;670028,5219,41,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5219|43|152|38|Canada|,2,152;1982,152,2,1,,8850;421170,5219,43,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5220|34|152|14|Australia|,2,152;1982,152,2,1,,8851;385380,5220,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5221|36|152|221|Soviet Union|Bronze,3,152;1982,152,2,1,,8852;386172;642062,5221,36,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5221|38|152|70|Unified Team|Gold,2,152;1982,152,2,1,,8853;386173,5221,38,70,Unified Team,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5222|32|152|34|Bulgaria|Silver,3,152;1982,152,2,1,,8854;386196;642075,5222,32,34,Bulgaria,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5223|38|152|67|Spain|,2,152;1982,152,2,1,,8855;386393,5223,38,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500041,5224|36|152|223|United States|Gold,3,152;1982,152,2,1,,8856;387326;643044,5224,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5225|30|152|34|Bulgaria|Bronze,3,152;1982,152,2,1,,8857;395386;649495,5225,30,34,Bulgaria,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5227|30|152|34|Bulgaria|Bronze,2,152;1982,152,2,1,,8860;644182,5227,30,34,Bulgaria,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5229|36|152|223|United States|Gold,3,152;1982,152,2,1,,8863;390086;645360,5229,36,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5231|32|152|104|Italy|,3,152;1982,152,2,1,,8865;390217;645454,5231,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5232|36|152|14|Australia|,3,152;1982,152,2,1,,8866;390234;645464,5232,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500041,5232|41|152|14|Australia|Bronze,2,152;1982,152,2,1,,8867;390235,5232,41,14,Australia,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5232|43|152|14|Australia|Silver,2,152;1982,152,2,1,,8868;390236,5232,43,14,Australia,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5233|32|152|104|Italy|,3,152;1982,152,2,1,,8869;392954;647565,5233,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5236|32|152|94|Hungary|,2,152;1982,152,2,1,,8872;648594,5236,32,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500041,5237|41|152|31|Brazil|Silver,2,152;1982,152,2,1,,8873;511474,5237,41,31,Brazil,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5238|32|152|104|Italy|,3,152;1982,152,2,1,,8874;395115;649280,5238,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500041,5239|41|152|108|Japan|,3,152;1982,152,2,1,,8875;396018;650007,5239,41,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5241|41|152|108|Japan|,2,152;1982,152,2,1,,8877;396862,5241,41,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5241|45|152|108|Japan|,2,152;1982,152,2,1,,8878;396863,5241,45,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5244|41|152|108|Japan|,3,152;1982,152,2,1,,8881;398371;651885,5244,41,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5245|30|152|223|United States|Silver,2,152;1982,152,2,1,,8882;398834,5245,30,223,United States,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5246|30|152|108|Japan|,3,152;1982,152,2,1,,8883;399347;652707,5246,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5247|30|152|108|Japan|,3,152;1982,152,2,1,,8884;400162;653271,5247,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5249|30|152|223|United States|Silver,2,152;1982,152,2,1,,8887;400395,5249,30,223,United States,Silver
ALIAS_INDUCED_MERGEABLE,EV500041,5251|34|152|223|United States|Gold,2,152;1982,152,2,1,,8890;402076,5251,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500041,5258|30|152|38|Canada|,3,152;1982,152,2,1,,8902;404452;656708,5258,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5259|34|152|38|Canada|,2,152;1982,152,2,1,,8903;407856,5259,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5260|30|152|38|Canada|,2,152;1982,152,2,1,,8904;408808,5260,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500041,5261|41|152|108|Japan|,3,152;1982,152,2,1,,8905;409666;660841,5261,41,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500041,5262|38|152|223|United States|Bronze,3,152;1982,152,2,1,,8906;412668;663207,5262,38,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500041,5263|36|152|221|Soviet Union|Bronze,3,152;1982,152,2,1,,8907;571128;791160,5263,36,221,Soviet Union,Bronze
